Image,Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_1196.png,I,12,8,0.60,0.40,7,13,0.35,0.65,10,10,0.50,0.50,19,1,0.95,0.05,10,10,0.50,0.50,20,0,1.00,0.00,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,130,50,0.62,0.24
big_char_1182.png,P,14,1,0.93,0.07,8,7,0.53,0.47,7,8,0.47,0.53,7,8,0.47,0.53,7,8,0.47,0.53,8,7,0.53,0.47,7,8,0.47,0.53,15,0,1.00,0.00,15,0,1.00,0.00,88,47,0.53,0.28
big_char_365.png,M,12,8,0.60,0.40,14,6,0.70,0.30,14,6,0.70,0.30,10,10,0.50,0.50,8,12,0.40,0.60,9,11,0.45,0.55,12,8,0.60,0.40,10,10,0.50,0.50,13,7,0.65,0.35,102,78,0.46,0.35
big_char_403.png,,18,2,0.90,0.10,7,13,0.35,0.65,16,4,0.80,0.20,6,14,0.30,0.70,12,8,0.60,0.40,19,1,0.95,0.05,13,7,0.65,0.35,13,7,0.65,0.35,13,7,0.65,0.35,117,63,0.61,0.33
big_char_371.png,Y,11,5,0.69,0.31,16,0,1.00,0.00,13,3,0.81,0.19,9,7,0.56,0.44,14,2,0.88,0.12,8,8,0.50,0.50,11,5,0.69,0.31,5,11,0.31,0.69,15,1,0.94,0.06,102,42,0.56,0.23
big_char_1155.png,S,10,6,0.62,0.38,6,10,0.38,0.62,9,7,0.56,0.44,12,4,0.75,0.25,7,9,0.44,0.56,13,3,0.81,0.19,12,4,0.75,0.25,11,5,0.69,0.31,8,8,0.50,0.50,88,56,0.52,0.33
big_char_359.png,P,15,0,1.00,0.00,7,8,0.47,0.53,7,8,0.47,0.53,8,7,0.53,0.47,7,8,0.47,0.53,8,7,0.53,0.47,4,11,0.27,0.73,15,0,1.00,0.00,15,0,1.00,0.00,86,49,0.49,0.28
big_char_1633.png,B,19,1,0.95,0.05,8,12,0.40,0.60,20,0,1.00,0.00,13,7,0.65,0.35,13,7,0.65,0.35,10,10,0.50,0.50,8,12,0.40,0.60,9,11,0.45,0.55,13,7,0.65,0.35,113,67,0.59,0.35
big_char_1627.png,,13,7,0.65,0.35,13,7,0.65,0.35,17,3,0.85,0.15,15,5,0.75,0.25,7,13,0.35,0.65,13,7,0.65,0.35,14,6,0.70,0.30,11,9,0.55,0.45,8,12,0.40,0.60,111,69,0.54,0.34
big_char_1141.png,,43,5,0.90,0.10,36,12,0.75,0.25,40,8,0.83,0.17,42,6,0.88,0.12,23,25,0.48,0.52,46,2,0.96,0.04,45,3,0.94,0.06,25,23,0.52,0.48,40,8,0.83,0.17,340,92,0.72,0.19
big_char_1626.png,,2,0,1.00,0.00,1,1,0.50,0.50,1,1,0.50,0.50,2,0,1.00,0.00,0,2,0.00,1.00,0,2,0.00,1.00,2,0,1.00,0.00,0,2,0.00,1.00,2,0,1.00,0.00,10,8,0.36,0.29
big_char_1140.png,,44,4,0.92,0.08,35,13,0.73,0.27,47,1,0.98,0.02,48,0,1.00,0.00,30,18,0.62,0.38,47,1,0.98,0.02,34,14,0.71,0.29,33,15,0.69,0.31,48,0,1.00,0.00,366,66,0.77,0.14
big_char_358.png,,15,9,0.62,0.38,20,4,0.83,0.17,21,3,0.88,0.12,7,17,0.29,0.71,18,6,0.75,0.25,24,0,1.00,0.00,17,7,0.71,0.29,16,8,0.67,0.33,17,7,0.71,0.29,155,61,0.72,0.28
big_char_1154.png,M,18,6,0.75,0.25,15,9,0.62,0.38,17,7,0.71,0.29,13,11,0.54,0.46,10,14,0.42,0.58,12,12,0.50,0.50,19,5,0.79,0.21,20,4,0.83,0.17,17,7,0.71,0.29,141,75,0.65,0.35
big_char_1632.png,A,15,0,1.00,0.00,11,4,0.73,0.27,7,8,0.47,0.53,13,2,0.87,0.13,3,12,0.20,0.80,4,11,0.27,0.73,8,7,0.53,0.47,15,0,1.00,0.00,4,11,0.27,0.73,80,55,0.48,0.33
big_char_370.png,Y,7,5,0.58,0.42,12,0,1.00,0.00,12,0,1.00,0.00,5,7,0.42,0.58,11,1,0.92,0.08,7,5,0.58,0.42,11,1,0.92,0.08,4,8,0.33,0.67,6,6,0.50,0.50,75,33,0.52,0.23
big_char_364.png,,17,3,0.85,0.15,10,10,0.50,0.50,12,8,0.60,0.40,13,7,0.65,0.35,18,2,0.90,0.10,9,11,0.45,0.55,14,6,0.70,0.30,11,9,0.55,0.45,9,11,0.45,0.55,113,67,0.50,0.30
big_char_1168.png,,43,5,0.90,0.10,26,22,0.54,0.46,47,1,0.98,0.02,48,0,1.00,0.00,26,22,0.54,0.46,43,5,0.90,0.10,46,2,0.96,0.04,30,18,0.62,0.38,44,4,0.92,0.08,353,79,0.74,0.17
big_char_402.png,P,14,1,0.93,0.07,7,8,0.47,0.53,6,9,0.40,0.60,6,9,0.40,0.60,7,8,0.47,0.53,10,5,0.67,0.33,7,8,0.47,0.53,15,0,1.00,0.00,15,0,1.00,0.00,87,48,0.58,0.32
big_char_1801.png,J,12,0,1.00,0.00,8,4,0.67,0.33,4,8,0.33,0.67,11,1,0.92,0.08,11,1,0.92,0.08,5,7,0.42,0.58,7,5,0.58,0.42,7,5,0.58,0.42,3,9,0.25,0.75,68,40,0.44,0.26
big_char_1815.png,K,9,7,0.56,0.44,14,2,0.88,0.12,10,6,0.62,0.38,11,5,0.69,0.31,4,12,0.25,0.75,15,1,0.94,0.06,6,10,0.38,0.62,8,8,0.50,0.50,14,2,0.88,0.12,91,53,0.58,0.34
big_char_1430.png,A,12,0,1.00,0.00,9,3,0.75,0.25,4,8,0.33,0.67,9,3,0.75,0.25,2,10,0.17,0.83,2,10,0.17,0.83,5,7,0.42,0.58,10,2,0.83,0.17,4,8,0.33,0.67,57,51,0.37,0.33
big_char_1356.png,A,12,0,1.00,0.00,9,3,0.75,0.25,4,8,0.33,0.67,11,1,0.92,0.08,1,11,0.08,0.92,8,4,0.67,0.33,6,6,0.50,0.50,6,6,0.50,0.50,4,8,0.33,0.67,61,47,0.40,0.31
big_char_1418.png,,11,1,0.92,0.08,4,8,0.33,0.67,3,9,0.25,0.75,6,6,0.50,0.50,2,10,0.17,0.83,8,4,0.67,0.33,6,6,0.50,0.50,7,5,0.58,0.42,12,0,1.00,0.00,59,49,0.41,0.34
big_char_1381.png,,21,3,0.88,0.12,13,11,0.54,0.46,14,10,0.58,0.42,12,12,0.50,0.50,10,14,0.42,0.58,12,12,0.50,0.50,16,8,0.67,0.33,19,5,0.79,0.21,17,7,0.71,0.29,134,82,0.59,0.36
big_char_833.png,J,20,0,1.00,0.00,10,10,0.50,0.50,13,7,0.65,0.35,15,5,0.75,0.25,14,6,0.70,0.30,18,2,0.90,0.10,15,5,0.75,0.25,8,12,0.40,0.60,18,2,0.90,0.10,131,49,0.67,0.25
big_char_827.png,,42,6,0.88,0.12,35,13,0.73,0.27,47,1,0.98,0.02,42,6,0.88,0.12,34,14,0.71,0.29,48,0,1.00,0.00,46,2,0.96,0.04,31,17,0.65,0.35,48,0,1.00,0.00,373,59,0.76,0.12
big_char_1395.png,F,43,5,0.90,0.10,30,18,0.62,0.38,40,8,0.83,0.17,44,4,0.92,0.08,35,13,0.73,0.27,48,0,1.00,0.00,48,0,1.00,0.00,37,11,0.77,0.23,43,5,0.90,0.10,368,64,0.77,0.13
big_char_13.png,V,45,3,0.94,0.06,46,2,0.96,0.04,46,2,0.96,0.04,47,1,0.98,0.02,25,23,0.52,0.48,48,0,1.00,0.00,48,0,1.00,0.00,40,8,0.83,0.17,48,0,1.00,0.00,393,39,0.76,0.07
big_char_1236.png,U,13,3,0.81,0.19,16,0,1.00,0.00,10,6,0.62,0.38,9,7,0.56,0.44,16,0,1.00,0.00,7,9,0.44,0.56,10,6,0.62,0.38,6,10,0.38,0.62,9,7,0.56,0.44,96,48,0.57,0.28
big_char_1550.png,,18,2,0.90,0.10,7,13,0.35,0.65,18,2,0.90,0.10,10,10,0.50,0.50,20,0,1.00,0.00,20,0,1.00,0.00,11,9,0.55,0.45,9,11,0.45,0.55,12,8,0.60,0.40,125,55,0.64,0.28
big_char_984.png,,17,3,0.85,0.15,9,11,0.45,0.55,18,2,0.90,0.10,11,9,0.55,0.45,20,0,1.00,0.00,20,0,1.00,0.00,11,9,0.55,0.45,14,6,0.70,0.30,16,4,0.80,0.20,136,44,0.61,0.20
big_char_1544.png,,18,6,0.75,0.25,24,0,1.00,0.00,21,3,0.88,0.12,13,11,0.54,0.46,14,10,0.58,0.42,20,4,0.83,0.17,14,10,0.58,0.42,10,14,0.42,0.58,9,15,0.38,0.62,143,73,0.51,0.26
big_char_748.png,,48,0,1.00,0.00,42,6,0.88,0.12,48,0,1.00,0.00,48,0,1.00,0.00,35,13,0.73,0.27,48,0,1.00,0.00,48,0,1.00,0.00,42,6,0.88,0.12,48,0,1.00,0.00,407,25,0.82,0.05
big_char_990.png,,23,1,0.96,0.04,15,9,0.62,0.38,17,7,0.71,0.29,12,12,0.50,0.50,9,15,0.38,0.62,7,17,0.29,0.71,11,13,0.46,0.54,15,9,0.62,0.38,9,15,0.38,0.62,118,98,0.50,0.42
big_char_1222.png,A,19,9,0.68,0.32,26,2,0.93,0.07,28,0,1.00,0.00,16,12,0.57,0.43,8,20,0.29,0.71,18,10,0.64,0.36,20,8,0.71,0.29,21,7,0.75,0.25,17,11,0.61,0.39,173,79,0.59,0.27
big_char_760.png,A,12,3,0.80,0.20,12,3,0.80,0.20,13,2,0.87,0.13,8,7,0.53,0.47,9,6,0.60,0.40,9,6,0.60,0.40,9,6,0.60,0.40,7,8,0.47,0.53,9,6,0.60,0.40,88,47,0.50,0.27
big_char_1578.png,A,16,4,0.80,0.20,12,8,0.60,0.40,14,6,0.70,0.30,20,0,1.00,0.00,14,6,0.70,0.30,8,12,0.40,0.60,12,8,0.60,0.40,14,6,0.70,0.30,8,12,0.40,0.60,118,62,0.50,0.26
big_char_1593.png,G,16,4,0.80,0.20,12,8,0.60,0.40,9,11,0.45,0.55,6,14,0.30,0.70,15,5,0.75,0.25,9,11,0.45,0.55,15,5,0.75,0.25,9,11,0.45,0.55,5,15,0.25,0.75,96,84,0.46,0.40
big_char_1587.png,,45,3,0.94,0.06,37,11,0.77,0.23,40,8,0.83,0.17,46,2,0.96,0.04,22,26,0.46,0.54,48,0,1.00,0.00,44,4,0.92,0.08,25,23,0.52,0.48,48,0,1.00,0.00,355,77,0.72,0.16
big_char_1752.png,G,13,3,0.81,0.19,8,8,0.50,0.50,6,10,0.38,0.62,6,10,0.38,0.62,7,9,0.44,0.56,6,10,0.38,0.62,9,7,0.56,0.44,4,12,0.25,0.75,0,16,0.00,1.00,59,85,0.32,0.47
big_char_1034.png,,47,1,0.98,0.02,42,6,0.88,0.12,40,8,0.83,0.17,48,0,1.00,0.00,20,28,0.42,0.58,37,11,0.77,0.23,45,3,0.94,0.06,42,6,0.88,0.12,48,0,1.00,0.00,369,63,0.78,0.13
big_char_1746.png,J,47,1,0.98,0.02,37,11,0.77,0.23,44,4,0.92,0.08,46,2,0.96,0.04,35,13,0.73,0.27,48,0,1.00,0.00,45,3,0.94,0.06,30,18,0.62,0.38,48,0,1.00,0.00,380,52,0.80,0.11
big_char_562.png,A,16,0,1.00,0.00,13,3,0.81,0.19,6,10,0.38,0.62,14,2,0.88,0.12,3,13,0.19,0.81,11,5,0.69,0.31,8,8,0.50,0.50,14,2,0.88,0.12,5,11,0.31,0.69,90,54,0.46,0.28
big_char_1008.png,M,14,6,0.70,0.30,12,8,0.60,0.40,18,2,0.90,0.10,9,11,0.45,0.55,6,14,0.30,0.70,6,14,0.30,0.70,11,9,0.55,0.45,17,3,0.85,0.15,13,7,0.65,0.35,106,74,0.51,0.36
big_char_576.png,,14,2,0.88,0.12,7,9,0.44,0.56,9,7,0.56,0.44,4,12,0.25,0.75,7,9,0.44,0.56,14,2,0.88,0.12,9,7,0.56,0.44,16,0,1.00,0.00,16,0,1.00,0.00,96,48,0.62,0.31
big_char_1791.png,,9,11,0.45,0.55,15,5,0.75,0.25,16,4,0.80,0.20,7,13,0.35,0.65,6,14,0.30,0.70,9,11,0.45,0.55,10,10,0.50,0.50,9,11,0.45,0.55,1,19,0.05,0.95,82,98,0.37,0.44
big_char_589.png,K,4,2,0.67,0.33,5,1,0.83,0.17,4,2,0.67,0.33,5,1,0.83,0.17,1,5,0.17,0.83,2,4,0.33,0.67,4,2,0.67,0.33,1,5,0.17,0.83,1,5,0.17,0.83,27,27,0.31,0.31
big_char_1785.png,T,38,10,0.79,0.21,34,14,0.71,0.29,39,9,0.81,0.19,40,8,0.83,0.17,33,15,0.69,0.31,48,0,1.00,0.00,43,5,0.90,0.10,34,14,0.71,0.29,46,2,0.96,0.04,355,77,0.72,0.16
big_char_1781.png,K,37,11,0.77,0.23,31,17,0.65,0.35,35,13,0.73,0.27,38,10,0.79,0.21,15,33,0.31,0.69,45,3,0.94,0.06,39,9,0.81,0.19,17,31,0.35,0.65,40,8,0.83,0.17,297,135,0.63,0.28
big_char_599.png,,13,3,0.81,0.19,7,9,0.44,0.56,10,6,0.62,0.38,6,10,0.38,0.62,16,0,1.00,0.00,16,0,1.00,0.00,14,2,0.88,0.12,8,8,0.50,0.50,8,8,0.50,0.50,98,46,0.58,0.27
big_char_1795.png,,12,0,1.00,0.00,5,7,0.42,0.58,4,8,0.33,0.67,4,8,0.33,0.67,3,9,0.25,0.75,5,7,0.42,0.58,5,7,0.42,0.58,12,0,1.00,0.00,12,0,1.00,0.00,62,46,0.43,0.32
big_char_1742.png,,20,0,1.00,0.00,9,11,0.45,0.55,7,13,0.35,0.65,13,7,0.65,0.35,10,10,0.50,0.50,5,15,0.25,0.75,12,8,0.60,0.40,20,0,1.00,0.00,11,9,0.55,0.45,107,73,0.48,0.33
big_char_1024.png,C,44,4,0.92,0.08,43,5,0.90,0.10,47,1,0.98,0.02,47,1,0.98,0.02,29,19,0.60,0.40,48,0,1.00,0.00,48,0,1.00,0.00,31,17,0.65,0.35,41,7,0.85,0.15,378,54,0.77,0.11
big_char_1030.png,R,46,2,0.96,0.04,41,7,0.85,0.15,48,0,1.00,0.00,41,7,0.85,0.15,30,18,0.62,0.38,48,0,1.00,0.00,46,2,0.96,0.04,38,10,0.79,0.21,48,0,1.00,0.00,386,46,0.81,0.10
big_char_1756.png,P,16,0,1.00,0.00,7,9,0.44,0.56,10,6,0.62,0.38,10,6,0.62,0.38,3,13,0.19,0.81,10,6,0.62,0.38,5,11,0.31,0.69,16,0,1.00,0.00,16,0,1.00,0.00,93,51,0.55,0.30
big_char_572.png,O,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,44,4,0.92,0.08,28,20,0.58,0.42,40,8,0.83,0.17,48,0,1.00,0.00,32,16,0.67,0.33,44,4,0.92,0.08,380,52,0.80,0.11
big_char_214.png,,12,4,0.75,0.25,9,7,0.56,0.44,14,2,0.88,0.12,10,6,0.62,0.38,16,0,1.00,0.00,16,0,1.00,0.00,14,2,0.88,0.12,9,7,0.56,0.44,8,8,0.50,0.50,108,36,0.69,0.23
big_char_1018.png,U,10,6,0.62,0.38,16,0,1.00,0.00,13,3,0.81,0.19,9,7,0.56,0.44,16,0,1.00,0.00,7,9,0.44,0.56,10,6,0.62,0.38,6,10,0.38,0.62,10,6,0.62,0.38,97,47,0.57,0.28
big_char_566.png,,43,5,0.90,0.10,45,3,0.94,0.06,48,0,1.00,0.00,37,11,0.77,0.23,30,18,0.62,0.38,48,0,1.00,0.00,44,4,0.92,0.08,25,23,0.52,0.48,48,0,1.00,0.00,368,64,0.77,0.13
big_char_1583.png,Y,12,4,0.75,0.25,12,4,0.75,0.25,9,7,0.56,0.44,15,1,0.94,0.06,2,14,0.12,0.88,15,1,0.94,0.06,8,8,0.50,0.50,11,5,0.69,0.31,16,0,1.00,0.00,100,44,0.69,0.31
big_char_1597.png,M,42,6,0.88,0.12,47,1,0.98,0.02,47,1,0.98,0.02,25,23,0.52,0.48,19,29,0.40,0.60,27,21,0.56,0.44,38,10,0.79,0.21,44,4,0.92,0.08,43,5,0.90,0.10,332,100,0.71,0.21
big_char_994.png,P,48,0,1.00,0.00,40,8,0.83,0.17,43,5,0.90,0.10,48,0,1.00,0.00,22,26,0.46,0.54,47,1,0.98,0.02,48,0,1.00,0.00,39,9,0.81,0.19,48,0,1.00,0.00,383,49,0.81,0.10
big_char_1540.png,,16,8,0.67,0.33,22,2,0.92,0.08,18,6,0.75,0.25,22,2,0.92,0.08,18,6,0.75,0.25,9,15,0.38,0.62,19,5,0.79,0.21,16,8,0.67,0.33,14,10,0.58,0.42,154,62,0.61,0.25
big_char_980.png,R,15,0,1.00,0.00,8,7,0.53,0.47,7,8,0.47,0.53,6,9,0.40,0.60,4,11,0.27,0.73,7,8,0.47,0.53,6,9,0.40,0.60,7,8,0.47,0.53,4,11,0.27,0.73,64,71,0.40,0.44
big_char_758.png,,47,1,0.98,0.02,45,3,0.94,0.06,45,3,0.94,0.06,48,0,1.00,0.00,29,19,0.60,0.40,48,0,1.00,0.00,48,0,1.00,0.00,33,15,0.69,0.31,45,3,0.94,0.06,388,44,0.79,0.09
big_char_1232.png,,10,6,0.62,0.38,16,0,1.00,0.00,12,4,0.75,0.25,7,9,0.44,0.56,12,4,0.75,0.25,7,9,0.44,0.56,10,6,0.62,0.38,8,8,0.50,0.50,16,0,1.00,0.00,98,46,0.58,0.27
big_char_17.png,,12,4,0.75,0.25,7,9,0.44,0.56,9,7,0.56,0.44,14,2,0.88,0.12,12,4,0.75,0.25,13,3,0.81,0.19,9,7,0.56,0.44,11,5,0.69,0.31,9,7,0.56,0.44,96,48,0.53,0.26
big_char_1568.png,,13,3,0.81,0.19,8,8,0.50,0.50,8,8,0.50,0.50,6,10,0.38,0.62,8,8,0.50,0.50,8,8,0.50,0.50,8,8,0.50,0.50,16,0,1.00,0.00,16,0,1.00,0.00,91,53,0.50,0.29
big_char_823.png,I,8,8,0.50,0.50,16,0,1.00,0.00,14,2,0.88,0.12,5,11,0.31,0.69,8,8,0.50,0.50,14,2,0.88,0.12,8,8,0.50,0.50,6,10,0.38,0.62,13,3,0.81,0.19,92,52,0.51,0.29
big_char_837.png,U,15,5,0.75,0.25,14,6,0.70,0.30,18,2,0.90,0.10,12,8,0.60,0.40,10,10,0.50,0.50,12,8,0.60,0.40,15,5,0.75,0.25,15,5,0.75,0.25,17,3,0.85,0.15,128,52,0.71,0.29
big_char_1385.png,U,11,5,0.69,0.31,16,0,1.00,0.00,10,6,0.62,0.38,8,8,0.50,0.50,16,0,1.00,0.00,6,10,0.38,0.62,11,5,0.69,0.31,8,8,0.50,0.50,8,8,0.50,0.50,94,50,0.60,0.32
big_char_189.png,P,14,2,0.88,0.12,8,8,0.50,0.50,8,8,0.50,0.50,7,9,0.44,0.56,9,7,0.56,0.44,8,8,0.50,0.50,7,9,0.44,0.56,15,1,0.94,0.06,16,0,1.00,0.00,92,52,0.51,0.29
big_char_1352.png,X,12,0,1.00,0.00,7,5,0.58,0.42,7,5,0.58,0.42,12,0,1.00,0.00,1,11,0.08,0.92,7,5,0.58,0.42,7,5,0.58,0.42,10,2,0.83,0.17,7,5,0.58,0.42,70,38,0.53,0.29
big_char_1434.png,G,17,3,0.85,0.15,13,7,0.65,0.35,15,5,0.75,0.25,10,10,0.50,0.50,18,2,0.90,0.10,9,11,0.45,0.55,19,1,0.95,0.05,11,9,0.55,0.45,5,15,0.25,0.75,117,63,0.56,0.30
big_char_638.png,Q,48,0,1.00,0.00,32,16,0.67,0.33,45,3,0.94,0.06,48,0,1.00,0.00,18,30,0.38,0.62,44,4,0.92,0.08,48,0,1.00,0.00,37,11,0.77,0.23,48,0,1.00,0.00,368,64,0.74,0.13
big_char_1420.png,,10,5,0.67,0.33,15,0,1.00,0.00,10,5,0.67,0.33,13,2,0.87,0.13,9,6,0.60,0.40,4,11,0.27,0.73,10,5,0.67,0.33,8,7,0.53,0.47,5,10,0.33,0.67,84,51,0.49,0.30
big_char_1346.png,,10,6,0.62,0.38,6,10,0.38,0.62,8,8,0.50,0.50,15,1,0.94,0.06,8,8,0.50,0.50,13,3,0.81,0.19,12,4,0.75,0.25,8,8,0.50,0.50,11,5,0.69,0.31,91,53,0.50,0.29
big_char_604.png,,8,8,0.50,0.50,16,0,1.00,0.00,12,4,0.75,0.25,6,10,0.38,0.62,9,7,0.56,0.44,7,9,0.44,0.56,8,8,0.50,0.50,7,9,0.44,0.56,7,9,0.44,0.56,80,64,0.48,0.38
big_char_610.png,W,12,4,0.75,0.25,16,0,1.00,0.00,16,0,1.00,0.00,9,7,0.56,0.44,16,0,1.00,0.00,16,0,1.00,0.00,9,7,0.56,0.44,8,8,0.50,0.50,8,8,0.50,0.50,110,34,0.65,0.20
big_char_1193.png,U,12,4,0.75,0.25,16,0,1.00,0.00,11,5,0.69,0.31,8,8,0.50,0.50,16,0,1.00,0.00,8,8,0.50,0.50,11,5,0.69,0.31,8,8,0.50,0.50,6,10,0.38,0.62,96,48,0.53,0.26
big_char_1187.png,R,14,1,0.93,0.07,6,9,0.40,0.60,3,12,0.20,0.80,6,9,0.40,0.60,4,11,0.27,0.73,14,1,0.93,0.07,7,8,0.47,0.53,12,3,0.80,0.20,8,7,0.53,0.47,74,61,0.45,0.37
big_char_1636.png,,14,2,0.88,0.12,7,9,0.44,0.56,12,4,0.75,0.25,5,11,0.31,0.69,16,0,1.00,0.00,16,0,1.00,0.00,12,4,0.75,0.25,8,8,0.50,0.50,5,11,0.31,0.69,95,49,0.57,0.29
big_char_1144.png,A,39,9,0.81,0.19,40,8,0.83,0.17,40,8,0.83,0.17,33,15,0.69,0.31,48,0,1.00,0.00,40,8,0.83,0.17,26,22,0.54,0.46,29,19,0.60,0.40,43,5,0.90,0.10,338,94,0.65,0.18
big_char_1622.png,,9,7,0.56,0.44,16,0,1.00,0.00,12,4,0.75,0.25,8,8,0.50,0.50,16,0,1.00,0.00,7,9,0.44,0.56,8,8,0.50,0.50,7,9,0.44,0.56,8,8,0.50,0.50,91,53,0.54,0.31
big_char_406.png,A,12,8,0.60,0.40,9,11,0.45,0.55,14,6,0.70,0.30,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,14,6,0.70,0.30,18,2,0.90,0.10,20,0,1.00,0.00,139,41,0.66,0.20
big_char_360.png,CD,14,2,0.88,0.12,7,9,0.44,0.56,15,1,0.94,0.06,8,8,0.50,0.50,15,1,0.94,0.06,4,12,0.25,0.75,8,8,0.50,0.50,8,8,0.50,0.50,12,4,0.75,0.25,91,53,0.54,0.32
big_char_412.png,X,12,0,1.00,0.00,8,4,0.67,0.33,7,5,0.58,0.42,12,0,1.00,0.00,4,8,0.33,0.67,6,6,0.50,0.50,5,7,0.42,0.58,4,8,0.33,0.67,8,4,0.67,0.33,66,42,0.43,0.27
big_char_1179.png,,15,1,0.94,0.06,7,9,0.44,0.56,8,8,0.50,0.50,16,0,1.00,0.00,12,4,0.75,0.25,12,4,0.75,0.25,9,7,0.56,0.44,8,8,0.50,0.50,13,3,0.81,0.19,100,44,0.55,0.24
big_char_413.png,J,6,0,1.00,0.00,6,0,1.00,0.00,4,2,0.67,0.33,6,0,1.00,0.00,5,1,0.83,0.17,1,5,0.17,0.83,3,3,0.50,0.50,1,5,0.17,0.83,5,1,0.83,0.17,37,17,0.46,0.21
big_char_407.png,Z,13,7,0.65,0.35,9,11,0.45,0.55,16,4,0.80,0.20,17,3,0.85,0.15,8,12,0.40,0.60,15,5,0.75,0.25,11,9,0.55,0.45,12,8,0.60,0.40,18,2,0.90,0.10,119,61,0.66,0.34
big_char_361.png,,8,8,0.50,0.50,8,8,0.50,0.50,14,2,0.88,0.12,9,7,0.56,0.44,8,8,0.50,0.50,11,5,0.69,0.31,9,7,0.56,0.44,8,8,0.50,0.50,12,4,0.75,0.25,87,57,0.56,0.37
big_char_1145.png,G,16,0,1.00,0.00,9,7,0.56,0.44,10,6,0.62,0.38,8,8,0.50,0.50,15,1,0.94,0.06,16,0,1.00,0.00,8,8,0.50,0.50,10,6,0.62,0.38,11,5,0.69,0.31,103,41,0.61,0.24
big_char_1623.png,X,13,3,0.81,0.19,15,1,0.94,0.06,9,7,0.56,0.44,11,5,0.69,0.31,6,10,0.38,0.62,15,1,0.94,0.06,7,9,0.44,0.56,7,9,0.44,0.56,16,0,1.00,0.00,99,45,0.63,0.29
big_char_1151.png,,10,6,0.62,0.38,16,0,1.00,0.00,13,3,0.81,0.19,8,8,0.50,0.50,9,7,0.56,0.44,8,8,0.50,0.50,12,4,0.75,0.25,8,8,0.50,0.50,7,9,0.44,0.56,91,53,0.58,0.34
big_char_1804.png,,20,0,1.00,0.00,9,11,0.45,0.55,6,14,0.30,0.70,20,0,1.00,0.00,13,7,0.65,0.35,17,3,0.85,0.15,8,12,0.40,0.60,10,10,0.50,0.50,13,7,0.65,0.35,116,64,0.56,0.31
big_char_1810.png,S,44,4,0.92,0.08,40,8,0.83,0.17,48,0,1.00,0.00,48,0,1.00,0.00,21,27,0.44,0.56,48,0,1.00,0.00,46,2,0.96,0.04,23,25,0.48,0.52,45,3,0.94,0.06,363,69,0.73,0.14
big_char_1186.png,,17,7,0.71,0.29,24,0,1.00,0.00,19,5,0.79,0.21,8,16,0.33,0.67,22,2,0.92,0.08,16,8,0.67,0.33,18,6,0.75,0.25,9,15,0.38,0.62,16,8,0.67,0.33,149,67,0.64,0.29
big_char_611.png,,16,4,0.80,0.20,17,3,0.85,0.15,20,0,1.00,0.00,8,12,0.40,0.60,15,5,0.75,0.25,14,6,0.70,0.30,15,5,0.75,0.25,11,9,0.55,0.45,9,11,0.45,0.55,125,55,0.57,0.25
big_char_177.png,,11,4,0.73,0.27,5,10,0.33,0.67,14,1,0.93,0.07,8,7,0.53,0.47,15,0,1.00,0.00,15,0,1.00,0.00,11,4,0.73,0.27,6,9,0.40,0.60,7,8,0.47,0.53,92,43,0.57,0.27
big_char_1409.png,,13,7,0.65,0.35,17,3,0.85,0.15,15,5,0.75,0.25,11,9,0.55,0.45,7,13,0.35,0.65,19,1,0.95,0.05,11,9,0.55,0.45,8,12,0.40,0.60,15,5,0.75,0.25,116,64,0.52,0.29
big_char_639.png,C,18,2,0.90,0.10,7,13,0.35,0.65,15,5,0.75,0.25,12,8,0.60,0.40,17,3,0.85,0.15,20,0,1.00,0.00,13,7,0.65,0.35,13,7,0.65,0.35,20,0,1.00,0.00,135,45,0.64,0.21
big_char_1435.png,,48,0,1.00,0.00,41,7,0.85,0.15,41,7,0.85,0.15,47,1,0.98,0.02,24,24,0.50,0.50,47,1,0.98,0.02,39,9,0.81,0.19,31,17,0.65,0.35,48,0,1.00,0.00,366,66,0.74,0.13
big_char_836.png,,8,4,0.67,0.33,12,0,1.00,0.00,12,0,1.00,0.00,3,9,0.25,0.75,12,0,1.00,0.00,12,0,1.00,0.00,3,9,0.25,0.75,8,4,0.67,0.33,9,3,0.75,0.25,79,29,0.51,0.19
