Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_464_v.png,v,,32,31,0.51,0.49,63,0,1.00,0.00,63,0,1.00,0.00,51,12,0.81,0.19,28,35,0.44,0.56,60,3,0.95,0.05,48,15,0.76,0.24,35,28,0.56,0.44,53,10,0.84,0.16,39,24,0.62,0.38,28,35,0.44,0.56,63,0,1.00,0.00,63,0,1.00,0.00,28,35,0.44,0.56,54,9,0.86,0.14,63,0,1.00,0.00,771,237,0.74,0.23
little_char_1002_f.png,f,e,60,0,1.00,0.00,36,24,0.60,0.40,34,26,0.57,0.43,34,26,0.57,0.43,36,24,0.60,0.40,43,17,0.72,0.28,37,23,0.62,0.38,45,15,0.75,0.25,28,32,0.47,0.53,36,24,0.60,0.40,46,14,0.77,0.23,60,0,1.00,0.00,53,7,0.88,0.12,27,33,0.45,0.55,54,6,0.90,0.10,60,0,1.00,0.00,689,271,0.70,0.28
little_char_909_q.png,q,,29,16,0.64,0.36,20,25,0.44,0.56,24,21,0.53,0.47,20,25,0.44,0.56,29,16,0.64,0.36,22,23,0.49,0.51,12,33,0.27,0.73,15,30,0.33,0.67,45,0,1.00,0.00,45,0,1.00,0.00,11,34,0.24,0.76,20,25,0.44,0.56,45,0,1.00,0.00,42,3,0.93,0.07,13,32,0.29,0.71,44,1,0.98,0.02,436,284,0.51,0.33
little_char_1408_e.png,e,o,41,1,0.98,0.02,22,20,0.52,0.48,15,27,0.36,0.64,31,11,0.74,0.26,18,24,0.43,0.57,16,26,0.38,0.62,16,26,0.38,0.62,35,7,0.83,0.17,17,25,0.40,0.60,41,1,0.98,0.02,42,0,1.00,0.00,42,0,1.00,0.00,34,8,0.81,0.19,18,24,0.43,0.57,21,21,0.50,0.50,26,16,0.62,0.38,435,237,0.62,0.34
little_char_1291_m.png,m,m,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,203,31,0.87,0.13,187,47,0.80,0.20,195,39,0.83,0.17,234,0,1.00,0.00,184,50,0.79,0.21,152,82,0.65,0.35,179,55,0.76,0.24,234,0,1.00,0.00,220,14,0.94,0.06,234,0,1.00,0.00,227,7,0.97,0.03,234,0,1.00,0.00,3416,328,0.88,0.08
little_char_324_m.png,m,m,50,27,0.65,0.35,50,27,0.65,0.35,77,0,1.00,0.00,77,0,1.00,0.00,50,27,0.65,0.35,53,24,0.69,0.31,35,42,0.45,0.55,62,15,0.81,0.19,51,26,0.66,0.34,69,8,0.90,0.10,53,24,0.69,0.31,49,28,0.64,0.36,77,0,1.00,0.00,77,0,1.00,0.00,77,0,1.00,0.00,47,30,0.61,0.39,954,278,0.75,0.22
little_char_499_a.png,a,,49,7,0.88,0.12,28,28,0.50,0.50,40,16,0.71,0.29,56,0,1.00,0.00,28,28,0.50,0.50,55,1,0.98,0.02,37,19,0.66,0.34,42,14,0.75,0.25,25,31,0.45,0.55,31,25,0.55,0.45,18,38,0.32,0.68,37,19,0.66,0.34,56,0,1.00,0.00,54,2,0.96,0.04,51,5,0.91,0.09,30,26,0.54,0.46,637,259,0.69,0.28
little_char_486_q.png,q,,233,1,1.00,0.00,199,35,0.85,0.15,184,50,0.79,0.21,231,3,0.99,0.01,234,0,1.00,0.00,187,47,0.80,0.20,169,65,0.72,0.28,234,0,1.00,0.00,234,0,1.00,0.00,220,14,0.94,0.06,203,31,0.87,0.13,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3498,246,0.92,0.06
little_char_930_u.png,u,,221,0,1.00,0.00,215,6,0.97,0.03,221,0,1.00,0.00,220,1,1.00,0.00,177,44,0.80,0.20,166,55,0.75,0.25,215,6,0.97,0.03,221,0,1.00,0.00,203,18,0.92,0.08,137,84,0.62,0.38,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3322,214,0.88,0.06
little_char_767_c.png,c,a,48,0,1.00,0.00,46,2,0.96,0.04,16,32,0.33,0.67,48,0,1.00,0.00,39,9,0.81,0.19,22,26,0.46,0.54,40,8,0.83,0.17,48,0,1.00,0.00,18,30,0.38,0.62,47,1,0.98,0.02,48,0,1.00,0.00,48,0,1.00,0.00,31,17,0.65,0.35,16,32,0.33,0.67,17,31,0.35,0.65,27,21,0.56,0.44,559,209,0.70,0.26
little_char_1246_t.png,t,,40,0,1.00,0.00,16,24,0.40,0.60,40,0,1.00,0.00,40,0,1.00,0.00,31,9,0.78,0.23,7,33,0.17,0.82,23,17,0.57,0.42,21,19,0.53,0.47,40,0,1.00,0.00,8,32,0.20,0.80,40,0,1.00,0.00,40,0,1.00,0.00,40,0,1.00,0.00,21,19,0.53,0.47,40,0,1.00,0.00,40,0,1.00,0.00,487,153,0.66,0.21
little_char_1293_o.png,o,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,188,46,0.80,0.20,184,50,0.79,0.21,234,0,1.00,0.00,234,0,1.00,0.00,164,70,0.70,0.30,158,76,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,220,14,0.94,0.06,234,0,1.00,0.00,3487,257,0.90,0.07
little_char_211_a.png,a,c,51,13,0.80,0.20,29,35,0.45,0.55,45,19,0.70,0.30,64,0,1.00,0.00,32,32,0.50,0.50,64,0,1.00,0.00,35,29,0.55,0.45,55,9,0.86,0.14,37,27,0.58,0.42,45,19,0.70,0.30,22,42,0.34,0.66,43,21,0.67,0.33,64,0,1.00,0.00,57,7,0.89,0.11,58,6,0.91,0.09,34,30,0.53,0.47,735,289,0.64,0.25
little_char_69_j.png,j,,30,0,1.00,0.00,30,0,1.00,0.00,30,0,1.00,0.00,22,8,0.73,0.27,30,0,1.00,0.00,30,0,1.00,0.00,30,0,1.00,0.00,15,15,0.50,0.50,15,15,0.50,0.50,26,4,0.87,0.13,30,0,1.00,0.00,12,18,0.40,0.60,28,2,0.93,0.07,12,18,0.40,0.60,10,20,0.33,0.67,4,26,0.13,0.87,354,126,0.62,0.22
little_char_676_y.png,y,,30,30,0.50,0.50,59,1,0.98,0.02,38,22,0.63,0.37,33,27,0.55,0.45,51,9,0.85,0.15,35,25,0.58,0.42,31,29,0.52,0.48,22,38,0.37,0.63,55,5,0.92,0.08,55,5,0.92,0.08,60,0,1.00,0.00,22,38,0.37,0.63,45,15,0.75,0.25,32,28,0.53,0.47,36,24,0.60,0.40,28,32,0.47,0.53,632,328,0.61,0.32
little_char_665_s.png,s,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,161,60,0.73,0.27,213,8,0.96,0.04,221,0,1.00,0.00,216,5,0.98,0.02,172,49,0.78,0.22,212,9,0.96,0.04,221,0,1.00,0.00,202,19,0.91,0.09,158,63,0.71,0.29,202,19,0.91,0.09,221,0,1.00,0.00,3304,232,0.88,0.06
little_char_281_z.png,z,a,56,7,0.89,0.11,41,22,0.65,0.35,33,30,0.52,0.48,63,0,1.00,0.00,63,0,1.00,0.00,59,4,0.94,0.06,28,35,0.44,0.56,56,7,0.89,0.11,46,17,0.73,0.27,25,38,0.40,0.60,48,15,0.76,0.24,46,17,0.73,0.27,52,11,0.83,0.17,36,27,0.57,0.43,46,17,0.73,0.27,49,14,0.78,0.22,747,261,0.62,0.22
little_char_272_b.png,b,b,52,2,0.96,0.04,34,20,0.63,0.37,54,0,1.00,0.00,54,0,1.00,0.00,51,3,0.94,0.06,30,24,0.56,0.44,54,0,1.00,0.00,54,0,1.00,0.00,33,21,0.61,0.39,32,22,0.59,0.41,28,26,0.52,0.48,22,32,0.41,0.59,23,31,0.43,0.57,28,26,0.52,0.48,37,17,0.69,0.31,21,33,0.39,0.61,607,257,0.58,0.24
little_char_1139_e.png,e,,36,0,1.00,0.00,20,16,0.56,0.44,13,23,0.36,0.64,18,18,0.50,0.50,19,17,0.53,0.47,9,27,0.25,0.75,15,21,0.42,0.58,17,19,0.47,0.53,13,23,0.36,0.64,26,10,0.72,0.28,33,3,0.92,0.08,36,0,1.00,0.00,32,4,0.89,0.11,14,22,0.39,0.61,15,21,0.42,0.58,21,15,0.58,0.42,337,239,0.52,0.37
little_char_335_g.png,g,,48,6,0.89,0.11,27,27,0.50,0.50,27,27,0.50,0.50,34,20,0.63,0.37,50,4,0.93,0.07,33,21,0.61,0.39,30,24,0.56,0.44,23,31,0.43,0.57,54,0,1.00,0.00,54,0,1.00,0.00,54,0,1.00,0.00,23,31,0.43,0.57,44,10,0.81,0.19,36,18,0.67,0.33,35,19,0.65,0.35,23,31,0.43,0.57,595,269,0.62,0.28
little_char_752_h.png,h,h,54,0,1.00,0.00,31,23,0.57,0.43,54,0,1.00,0.00,54,0,1.00,0.00,41,13,0.76,0.24,40,14,0.74,0.26,50,4,0.93,0.07,35,19,0.65,0.35,40,14,0.74,0.26,20,34,0.37,0.63,33,21,0.61,0.39,10,44,0.19,0.81,33,21,0.61,0.39,47,7,0.87,0.13,49,5,0.91,0.09,32,22,0.59,0.41,623,241,0.64,0.25
little_char_1334_x.png,x,x,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,187,47,0.80,0.20,214,20,0.91,0.09,234,0,1.00,0.00,234,0,1.00,0.00,133,101,0.57,0.43,217,17,0.93,0.07,234,0,1.00,0.00,234,0,1.00,0.00,224,10,0.96,0.04,231,3,0.99,0.01,234,0,1.00,0.00,3543,201,0.91,0.05
little_char_1371_x.png,x,x,221,0,1.00,0.00,221,0,1.00,0.00,213,8,0.96,0.04,221,0,1.00,0.00,221,0,1.00,0.00,177,44,0.80,0.20,167,54,0.76,0.24,221,0,1.00,0.00,221,0,1.00,0.00,155,66,0.70,0.30,175,46,0.79,0.21,221,0,1.00,0.00,221,0,1.00,0.00,210,11,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,3307,229,0.88,0.06
little_char_953_c.png,c,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,193,41,0.82,0.18,207,27,0.88,0.12,234,0,1.00,0.00,234,0,1.00,0.00,149,85,0.64,0.36,200,34,0.85,0.15,234,0,1.00,0.00,234,0,1.00,0.00,223,11,0.95,0.05,231,3,0.99,0.01,234,0,1.00,0.00,3543,201,0.91,0.05
little_char_884_h.png,h,h,35,0,1.00,0.00,21,14,0.60,0.40,35,0,1.00,0.00,35,0,1.00,0.00,28,7,0.80,0.20,18,17,0.51,0.49,35,0,1.00,0.00,33,2,0.94,0.06,18,17,0.51,0.49,12,23,0.34,0.66,13,22,0.37,0.63,4,31,0.11,0.89,15,20,0.43,0.57,31,4,0.89,0.11,35,0,1.00,0.00,9,26,0.26,0.74,377,183,0.57,0.28
little_char_507_e.png,e,,35,0,1.00,0.00,24,11,0.69,0.31,8,27,0.23,0.77,20,15,0.57,0.43,21,14,0.60,0.40,8,27,0.23,0.77,14,21,0.40,0.60,15,20,0.43,0.57,13,22,0.37,0.63,26,9,0.74,0.26,26,9,0.74,0.26,35,0,1.00,0.00,28,7,0.80,0.20,8,27,0.23,0.77,11,24,0.31,0.69,15,20,0.43,0.57,307,253,0.49,0.40
little_char_1035_x.png,x,x,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,162,59,0.73,0.27,209,12,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,127,94,0.57,0.43,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,179,42,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,3329,207,0.88,0.06
little_char_1238_p.png,p,,48,0,1.00,0.00,28,20,0.58,0.42,24,24,0.50,0.50,25,23,0.52,0.48,22,26,0.46,0.54,26,22,0.54,0.46,23,25,0.48,0.52,30,18,0.62,0.38,14,34,0.29,0.71,47,1,0.98,0.02,48,0,1.00,0.00,48,0,1.00,0.00,17,31,0.35,0.65,40,8,0.83,0.17,48,0,1.00,0.00,48,0,1.00,0.00,536,232,0.61,0.27
little_char_1303_d.png,d,a,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,33,30,0.52,0.48,63,0,1.00,0.00,63,0,1.00,0.00,63,0,1.00,0.00,29,34,0.46,0.54,44,19,0.70,0.30,40,23,0.63,0.37,31,32,0.49,0.51,34,29,0.54,0.46,35,28,0.56,0.44,35,28,0.56,0.44,37,26,0.59,0.41,43,20,0.68,0.32,739,269,0.68,0.25
little_char_479_f.png,f,,234,0,1.00,0.00,186,48,0.79,0.21,231,3,0.99,0.01,234,0,1.00,0.00,216,18,0.92,0.08,170,64,0.73,0.27,215,19,0.92,0.08,234,0,1.00,0.00,194,40,0.83,0.17,160,74,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,212,22,0.91,0.09,234,0,1.00,0.00,233,1,1.00,0.00,3455,289,0.92,0.08
little_char_98_e.png,e,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,210,24,0.90,0.10,190,44,0.81,0.19,234,0,1.00,0.00,234,0,1.00,0.00,142,92,0.61,0.39,169,65,0.72,0.28,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,220,14,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,3502,242,0.92,0.06
little_char_256_v.png,v,,30,26,0.54,0.46,56,0,1.00,0.00,54,2,0.96,0.04,31,25,0.55,0.45,24,32,0.43,0.57,54,2,0.96,0.04,31,25,0.55,0.45,47,9,0.84,0.16,40,16,0.71,0.29,36,20,0.64,0.36,25,31,0.45,0.55,56,0,1.00,0.00,54,2,0.96,0.04,10,46,0.18,0.82,48,8,0.86,0.14,56,0,1.00,0.00,652,244,0.66,0.25
little_char_112_a.png,a,,46,3,0.94,0.06,22,27,0.45,0.55,20,29,0.41,0.59,41,8,0.84,0.16,24,25,0.49,0.51,46,3,0.94,0.06,47,2,0.96,0.04,31,18,0.63,0.37,24,25,0.49,0.51,31,18,0.63,0.37,21,28,0.43,0.57,18,31,0.37,0.63,48,1,0.98,0.02,41,8,0.84,0.16,47,2,0.96,0.04,15,34,0.31,0.69,522,262,0.56,0.28
little_char_1170_j.png,j,j,24,0,1.00,0.00,24,0,1.00,0.00,9,15,0.38,0.62,23,1,0.96,0.04,24,0,1.00,0.00,24,0,1.00,0.00,12,12,0.50,0.50,16,8,0.67,0.33,20,4,0.83,0.17,24,0,1.00,0.00,19,5,0.79,0.21,6,18,0.25,0.75,18,6,0.75,0.25,7,17,0.29,0.71,15,9,0.62,0.38,3,21,0.12,0.88,268,116,0.58,0.25
little_char_1190_x.png,x,,231,3,0.99,0.01,220,14,0.94,0.06,220,14,0.94,0.06,219,15,0.94,0.06,231,3,0.99,0.01,218,16,0.93,0.07,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,128,106,0.55,0.45,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,172,62,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,3509,235,0.90,0.06
little_char_823_o.png,o,,42,0,1.00,0.00,28,14,0.67,0.33,14,28,0.33,0.67,26,16,0.62,0.38,42,0,1.00,0.00,18,24,0.43,0.57,41,1,0.98,0.02,12,30,0.29,0.71,18,24,0.43,0.57,10,32,0.24,0.76,26,16,0.62,0.38,10,32,0.24,0.76,30,12,0.71,0.29,11,31,0.26,0.74,9,33,0.21,0.79,32,10,0.76,0.24,369,303,0.51,0.42
little_char_984_z.png,z,,49,23,0.68,0.32,28,44,0.39,0.61,65,7,0.90,0.10,72,0,1.00,0.00,71,1,0.99,0.01,46,26,0.64,0.36,64,8,0.89,0.11,72,0,1.00,0.00,51,21,0.71,0.29,29,43,0.40,0.60,45,27,0.62,0.38,61,11,0.85,0.15,72,0,1.00,0.00,43,29,0.60,0.40,39,33,0.54,0.46,52,20,0.72,0.28,859,293,0.75,0.25
little_char_523_s.png,s,s,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,221,0,1.00,0.00,167,54,0.76,0.24,199,22,0.90,0.10,221,0,1.00,0.00,212,9,0.96,0.04,150,71,0.68,0.32,221,0,1.00,0.00,221,0,1.00,0.00,205,16,0.93,0.07,149,72,0.67,0.33,221,0,1.00,0.00,221,0,1.00,0.00,3291,245,0.86,0.06
little_char_15_l.png,l,t,21,0,1.00,0.00,16,5,0.76,0.24,6,15,0.29,0.71,18,3,0.86,0.14,21,0,1.00,0.00,8,13,0.38,0.62,8,13,0.38,0.62,19,2,0.90,0.10,17,4,0.81,0.19,3,18,0.14,0.86,20,1,0.95,0.05,21,0,1.00,0.00,15,6,0.71,0.29,3,18,0.14,0.86,16,5,0.76,0.24,21,0,1.00,0.00,233,103,0.65,0.29
little_char_33_x.png,x,p,42,7,0.86,0.14,49,0,1.00,0.00,44,5,0.90,0.10,30,19,0.61,0.39,31,18,0.63,0.37,24,25,0.49,0.51,22,27,0.45,0.55,49,0,1.00,0.00,49,0,1.00,0.00,14,35,0.29,0.71,24,25,0.49,0.51,49,0,1.00,0.00,35,14,0.71,0.29,28,21,0.57,0.43,24,25,0.49,0.51,38,11,0.78,0.22,552,232,0.64,0.27
little_char_778_f.png,f,e,60,0,1.00,0.00,34,26,0.57,0.43,35,25,0.58,0.42,29,31,0.48,0.52,51,9,0.85,0.15,33,27,0.55,0.45,37,23,0.62,0.38,45,15,0.75,0.25,57,3,0.95,0.05,32,28,0.53,0.47,60,0,1.00,0.00,60,0,1.00,0.00,48,12,0.80,0.20,23,37,0.38,0.62,39,21,0.65,0.35,60,0,1.00,0.00,703,257,0.67,0.24
little_char_1375_k.png,k,,234,0,1.00,0.00,226,8,0.97,0.03,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,194,40,0.83,0.17,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,162,72,0.69,0.31,177,57,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,199,35,0.85,0.15,185,49,0.79,0.21,233,1,1.00,0.00,3482,262,0.93,0.07
little_char_848_e.png,e,c,43,6,0.88,0.12,23,26,0.47,0.53,19,30,0.39,0.61,40,9,0.82,0.18,25,24,0.51,0.49,31,18,0.63,0.37,21,28,0.43,0.57,43,6,0.88,0.12,24,25,0.49,0.51,46,3,0.94,0.06,49,0,1.00,0.00,49,0,1.00,0.00,46,3,0.94,0.06,26,23,0.53,0.47,25,24,0.51,0.49,30,19,0.61,0.39,540,244,0.67,0.30
little_char_215_g.png,g,a,28,14,0.67,0.33,16,26,0.38,0.62,24,18,0.57,0.43,42,0,1.00,0.00,26,16,0.62,0.38,12,30,0.29,0.71,9,33,0.21,0.79,42,0,1.00,0.00,42,0,1.00,0.00,42,0,1.00,0.00,23,19,0.55,0.45,27,15,0.64,0.36,30,12,0.71,0.29,17,25,0.40,0.60,21,21,0.50,0.50,9,33,0.21,0.79,410,262,0.54,0.35
little_char_726_r.png,r,a,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,200,21,0.90,0.10,132,89,0.60,0.40,191,30,0.86,0.14,221,0,1.00,0.00,202,19,0.91,0.09,208,13,0.94,0.06,221,0,1.00,0.00,3363,173,0.86,0.04
little_char_1264_q.png,q,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,202,32,0.86,0.14,104,130,0.44,0.56,234,0,1.00,0.00,234,0,1.00,0.00,222,12,0.95,0.05,118,116,0.50,0.50,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,175,59,0.75,0.25,234,0,1.00,0.00,234,0,1.00,0.00,3393,351,0.87,0.09
little_char_1395_n.png,n,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,118,116,0.50,0.50,234,0,1.00,0.00,234,0,1.00,0.00,231,3,0.99,0.01,215,19,0.92,0.08,234,0,1.00,0.00,234,0,1.00,0.00,3600,144,0.93,0.04
little_char_63_c.png,c,,34,6,0.85,0.15,17,23,0.42,0.57,15,25,0.38,0.62,40,0,1.00,0.00,23,17,0.57,0.42,40,0,1.00,0.00,40,0,1.00,0.00,40,0,1.00,0.00,20,20,0.50,0.50,35,5,0.88,0.12,40,0,1.00,0.00,34,6,0.85,0.15,36,4,0.90,0.10,17,23,0.42,0.57,14,26,0.35,0.65,23,17,0.57,0.42,468,172,0.71,0.26
little_char_444_q.png,q,,221,0,1.00,0.00,221,0,1.00,0.00,210,11,0.95,0.05,221,0,1.00,0.00,221,0,1.00,0.00,184,37,0.83,0.17,108,113,0.49,0.51,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,151,70,0.68,0.32,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,209,12,0.95,0.05,221,0,1.00,0.00,3293,243,0.86,0.06
little_char_593_m.png,m,m,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,230,4,0.98,0.02,142,92,0.61,0.39,173,61,0.74,0.26,234,0,1.00,0.00,185,49,0.79,0.21,168,66,0.72,0.28,186,48,0.79,0.21,234,0,1.00,0.00,229,5,0.98,0.02,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3417,327,0.90,0.09
little_char_560_u.png,u,,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,170,51,0.77,0.23,179,42,0.81,0.19,221,0,1.00,0.00,221,0,1.00,0.00,148,73,0.67,0.33,169,52,0.76,0.24,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3317,219,0.88,0.06
little_char_525_u.png,u,,219,2,0.99,0.01,221,0,1.00,0.00,212,9,0.96,0.04,207,14,0.94,0.06,221,0,1.00,0.00,186,35,0.84,0.16,197,24,0.89,0.11,221,0,1.00,0.00,221,0,1.00,0.00,137,84,0.62,0.38,175,46,0.79,0.21,221,0,1.00,0.00,221,0,1.00,0.00,201,20,0.91,0.09,220,1,1.00,0.00,221,0,1.00,0.00,3301,235,0.85,0.06
little_char_1165_q.png,q,,30,10,0.75,0.25,18,22,0.45,0.55,18,22,0.45,0.55,36,4,0.90,0.10,26,14,0.65,0.35,12,28,0.30,0.70,15,25,0.38,0.62,14,26,0.35,0.65,40,0,1.00,0.00,40,0,1.00,0.00,25,15,0.62,0.38,24,16,0.60,0.40,40,0,1.00,0.00,40,0,1.00,0.00,13,27,0.33,0.68,34,6,0.85,0.15,425,215,0.55,0.28
little_char_457_l.png,l,f,10,2,0.83,0.17,2,10,0.17,0.83,2,10,0.17,0.83,7,5,0.58,0.42,6,6,0.50,0.50,0,12,0.00,1.00,6,6,0.50,0.50,12,0,1.00,0.00,7,5,0.58,0.42,0,12,0.00,1.00,6,6,0.50,0.50,12,0,1.00,0.00,12,0,1.00,0.00,2,10,0.17,0.83,9,3,0.75,0.25,12,0,1.00,0.00,105,87,0.39,0.32
little_char_39_d.png,d,,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,43,13,0.77,0.23,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,42,14,0.75,0.25,34,22,0.61,0.39,30,26,0.54,0.46,35,21,0.62,0.38,33,23,0.59,0.41,33,23,0.59,0.41,33,23,0.59,0.41,25,31,0.45,0.55,7,49,0.12,0.88,651,245,0.66,0.25
little_char_529_x.png,x,,234,0,1.00,0.00,234,0,1.00,0.00,226,8,0.97,0.03,216,18,0.92,0.08,234,0,1.00,0.00,225,9,0.96,0.04,180,54,0.77,0.23,233,1,1.00,0.00,234,0,1.00,0.00,145,89,0.62,0.38,227,7,0.97,0.03,234,0,1.00,0.00,234,0,1.00,0.00,209,25,0.89,0.11,216,18,0.92,0.08,234,0,1.00,0.00,3515,229,0.90,0.06
little_char_217_e.png,e,e,32,3,0.91,0.09,10,25,0.29,0.71,12,23,0.34,0.66,31,4,0.89,0.11,17,18,0.49,0.51,20,15,0.57,0.43,9,26,0.26,0.74,17,18,0.49,0.51,16,19,0.46,0.54,28,7,0.80,0.20,24,11,0.69,0.31,33,2,0.94,0.06,27,8,0.77,0.23,8,27,0.23,0.77,19,16,0.54,0.46,28,7,0.80,0.20,331,229,0.51,0.36
little_char_1266_s.png,s,,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,129,105,0.55,0.45,234,0,1.00,0.00,234,0,1.00,0.00,224,10,0.96,0.04,167,67,0.71,0.29,234,0,1.00,0.00,234,0,1.00,0.00,208,26,0.89,0.11,189,45,0.81,0.19,234,0,1.00,0.00,234,0,1.00,0.00,3491,253,0.90,0.07
little_char_396_d.png,d,a,56,0,1.00,0.00,56,0,1.00,0.00,51,5,0.91,0.09,40,16,0.71,0.29,56,0,1.00,0.00,56,0,1.00,0.00,48,8,0.86,0.14,42,14,0.75,0.25,40,16,0.71,0.29,29,27,0.52,0.48,24,32,0.43,0.57,36,20,0.64,0.36,24,32,0.43,0.57,34,22,0.61,0.39,29,27,0.52,0.48,36,20,0.64,0.36,657,239,0.68,0.25
little_char_241_x.png,x,x,234,0,1.00,0.00,234,0,1.00,0.00,228,6,0.97,0.03,218,16,0.93,0.07,234,0,1.00,0.00,220,14,0.94,0.06,196,38,0.84,0.16,234,0,1.00,0.00,234,0,1.00,0.00,160,74,0.68,0.32,189,45,0.81,0.19,234,0,1.00,0.00,234,0,1.00,0.00,201,33,0.86,0.14,210,24,0.90,0.10,234,0,1.00,0.00,3494,250,0.88,0.06
little_char_761_g.png,g,,34,6,0.85,0.15,20,20,0.50,0.50,21,19,0.53,0.47,26,14,0.65,0.35,27,13,0.68,0.33,11,29,0.28,0.72,0,40,0.00,1.00,19,21,0.47,0.53,40,0,1.00,0.00,40,0,1.00,0.00,14,26,0.35,0.65,32,8,0.80,0.20,32,8,0.80,0.20,23,17,0.57,0.42,15,25,0.38,0.62,16,24,0.40,0.60,370,270,0.53,0.38
