Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_0_4,Black_0_4,White_Density_0_4,Black_Density_0_4,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_1_4,Black_1_4,White_Density_1_4,Black_Density_1_4,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_2_4,Black_2_4,White_Density_2_4,Black_Density_2_4,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,White_3_4,Black_3_4,White_Density_3_4,Black_Density_3_4,White_4_0,Black_4_0,White_Density_4_0,Black_Density_4_0,White_4_1,Black_4_1,White_Density_4_1,Black_Density_4_1,White_4_2,Black_4_2,White_Density_4_2,Black_Density_4_2,White_4_3,Black_4_3,White_Density_4_3,Black_Density_4_3,White_4_4,Black_4_4,White_Density_4_4,Black_Density_4_4,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density,Letter_From_Random_Forest
big_char_1174_V.png,V,,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,135,19,0.88,0.12,154,0,1.0,0.0,145,9,0.94,0.06,154,0,1.0,0.0,154,0,1.0,0.0,110,44,0.71,0.29,145,9,0.94,0.06,106,48,0.69,0.31,154,0,1.0,0.0,154,0,1.0,0.0,123,31,0.8,0.2,88,66,0.57,0.43,152,2,0.99,0.01,154,0,1.0,0.0,153,1,0.99,0.01,143,11,0.93,0.07,110,44,0.71,0.29,154,0,1.0,0.0,154,0,1.0,0.0,3566,284,0.91,0.07,V
big_char_1117_U.png,U,K,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,122,18,0.87,0.13,133,7,0.95,0.05,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,112,28,0.8,0.2,134,6,0.96,0.04,99,41,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,138,2,0.99,0.01,86,54,0.61,0.39,97,43,0.69,0.31,140,0,1.0,0.0,140,0,1.0,0.0,3298,202,0.86,0.05,U
big_char_809_M.png,M,M,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,86,54,0.61,0.39,113,27,0.81,0.19,121,19,0.86,0.14,140,0,1.0,0.0,138,2,0.99,0.01,45,95,0.32,0.68,89,51,0.64,0.36,83,57,0.59,0.41,140,0,1.0,0.0,116,24,0.83,0.17,99,41,0.71,0.29,132,8,0.94,0.06,109,31,0.78,0.22,140,0,1.0,0.0,133,7,0.95,0.05,136,4,0.97,0.03,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3080,420,0.82,0.11,M
big_char_1218_M.png,M,M,46,2,0.96,0.04,27,21,0.56,0.44,36,12,0.75,0.25,48,0,1.0,0.0,44,4,0.92,0.08,38,10,0.79,0.21,19,29,0.4,0.6,17,31,0.35,0.65,31,17,0.65,0.35,6,42,0.12,0.88,22,26,0.46,0.54,41,7,0.85,0.15,18,30,0.38,0.62,23,25,0.48,0.52,14,34,0.29,0.71,16,32,0.33,0.67,48,0,1.0,0.0,12,36,0.25,0.75,39,9,0.81,0.19,17,31,0.35,0.65,31,17,0.65,0.35,48,0,1.0,0.0,32,16,0.67,0.33,48,0,1.0,0.0,29,19,0.6,0.4,750,450,0.6,0.36,M
big_char_1187_Y.png,Y,,24,24,0.5,0.5,48,0,1.0,0.0,48,0,1.0,0.0,45,3,0.94,0.06,48,0,1.0,0.0,27,21,0.56,0.44,45,3,0.94,0.06,48,0,1.0,0.0,16,32,0.33,0.67,44,4,0.92,0.08,41,7,0.85,0.15,21,27,0.44,0.56,35,13,0.73,0.27,7,41,0.15,0.85,35,13,0.73,0.27,48,0,1.0,0.0,48,0,1.0,0.0,42,6,0.88,0.12,41,7,0.85,0.15,17,31,0.35,0.65,42,6,0.88,0.12,26,22,0.54,0.46,25,23,0.52,0.48,26,22,0.54,0.46,21,27,0.44,0.56,868,332,0.69,0.26,Y
big_char_722_Z.png,Z,,42,0,1.0,0.0,32,10,0.76,0.24,15,27,0.36,0.64,16,26,0.38,0.62,27,15,0.64,0.36,42,0,1.0,0.0,29,13,0.69,0.31,40,2,0.95,0.05,27,15,0.64,0.36,18,24,0.43,0.57,36,6,0.86,0.14,30,12,0.71,0.29,20,22,0.48,0.52,11,31,0.26,0.74,36,6,0.86,0.14,32,10,0.76,0.24,7,35,0.17,0.83,27,15,0.64,0.36,30,12,0.71,0.29,36,6,0.86,0.14,25,17,0.6,0.4,20,22,0.48,0.52,30,12,0.71,0.29,29,13,0.69,0.31,34,8,0.81,0.19,691,359,0.57,0.3,Z
big_char_383_S.png,S,S,31,11,0.74,0.26,18,24,0.43,0.57,16,26,0.38,0.62,18,24,0.43,0.57,27,15,0.64,0.36,35,7,0.83,0.17,12,30,0.29,0.71,25,17,0.6,0.4,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,25,17,0.6,0.4,25,17,0.6,0.4,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,41,1,0.98,0.02,17,25,0.4,0.6,42,0,1.0,0.0,34,8,0.81,0.19,21,21,0.5,0.5,16,26,0.38,0.62,36,6,0.86,0.14,42,0,1.0,0.0,775,275,0.65,0.23,S
big_char_495_U.png,U,E,152,2,0.99,0.01,143,11,0.93,0.07,151,3,0.98,0.02,140,14,0.91,0.09,140,14,0.91,0.09,154,0,1.0,0.0,108,46,0.7,0.3,154,0,1.0,0.0,107,47,0.69,0.31,154,0,1.0,0.0,154,0,1.0,0.0,101,53,0.66,0.34,149,5,0.97,0.03,99,55,0.64,0.36,154,0,1.0,0.0,154,0,1.0,0.0,145,9,0.94,0.06,91,63,0.59,0.41,140,14,0.91,0.09,154,0,1.0,0.0,153,1,0.99,0.01,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,3513,337,0.9,0.09,U
big_char_678_X.png,X,X,140,0,1.0,0.0,127,13,0.91,0.09,128,12,0.91,0.09,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,94,46,0.67,0.33,75,65,0.54,0.46,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,94,46,0.67,0.33,99,41,0.71,0.29,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,105,35,0.75,0.25,106,34,0.76,0.24,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3203,297,0.84,0.08,X
big_char_940_E.png,E,E,152,2,0.99,0.01,141,13,0.92,0.08,140,14,0.91,0.09,142,12,0.92,0.08,141,13,0.92,0.08,142,12,0.92,0.08,69,85,0.45,0.55,122,32,0.79,0.21,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,92,62,0.6,0.4,98,56,0.64,0.36,144,10,0.94,0.06,154,0,1.0,0.0,148,6,0.96,0.04,82,72,0.53,0.47,129,25,0.84,0.16,154,0,1.0,0.0,154,0,1.0,0.0,152,2,0.99,0.01,131,23,0.85,0.15,143,11,0.93,0.07,154,0,1.0,0.0,154,0,1.0,0.0,3400,450,0.87,0.12,E
big_char_1342_O.png,O,O,25,0,1.0,0.0,19,6,0.76,0.24,7,18,0.28,0.72,20,5,0.8,0.2,25,0,1.0,0.0,21,4,0.84,0.16,9,16,0.36,0.64,19,6,0.76,0.24,5,20,0.2,0.8,19,6,0.76,0.24,10,15,0.4,0.6,23,2,0.92,0.08,25,0,1.0,0.0,22,3,0.88,0.12,5,20,0.2,0.8,9,16,0.36,0.64,23,2,0.92,0.08,25,0,1.0,0.0,25,0,1.0,0.0,5,20,0.2,0.8,19,6,0.76,0.24,4,21,0.16,0.84,10,15,0.4,0.6,7,18,0.28,0.72,8,17,0.32,0.68,389,236,0.5,0.3,O
big_char_923_F.png,F,C,39,3,0.93,0.07,17,25,0.4,0.6,16,26,0.38,0.62,15,27,0.36,0.64,24,18,0.57,0.43,22,20,0.52,0.48,31,11,0.74,0.26,42,0,1.0,0.0,42,0,1.0,0.0,30,12,0.71,0.29,16,26,0.38,0.62,5,37,0.12,0.88,16,26,0.38,0.62,18,24,0.43,0.57,31,11,0.74,0.26,26,16,0.62,0.38,11,31,0.26,0.74,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,41,1,0.98,0.02,18,24,0.43,0.57,42,0,1.0,0.0,42,0,1.0,0.0,42,0,1.0,0.0,712,338,0.62,0.29,F
big_char_532_V.png,V,,23,25,0.48,0.52,48,0,1.0,0.0,48,0,1.0,0.0,47,1,0.98,0.02,28,20,0.58,0.42,20,28,0.42,0.58,48,0,1.0,0.0,48,0,1.0,0.0,27,21,0.56,0.44,33,15,0.69,0.31,20,28,0.42,0.58,46,2,0.96,0.04,35,13,0.73,0.27,23,25,0.48,0.52,48,0,1.0,0.0,30,18,0.62,0.38,28,20,0.58,0.42,15,33,0.31,0.69,48,0,1.0,0.0,48,0,1.0,0.0,46,2,0.96,0.04,5,43,0.1,0.9,42,6,0.88,0.12,48,0,1.0,0.0,48,0,1.0,0.0,900,300,0.7,0.23,V
big_char_842_C.png,C,,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,81,59,0.58,0.42,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,95,45,0.68,0.32,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,72,68,0.51,0.49,93,47,0.66,0.34,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,3252,248,0.85,0.06,C
big_char_1216_C.png,C,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,127,13,0.91,0.09,84,56,0.6,0.4,139,1,0.99,0.01,140,0,1.0,0.0,139,1,0.99,0.01,96,44,0.69,0.31,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,138,2,0.99,0.01,74,66,0.53,0.47,95,45,0.68,0.32,134,6,0.96,0.04,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,132,8,0.94,0.06,140,0,1.0,0.0,140,0,1.0,0.0,3258,242,0.86,0.06,C
big_char_91_B.png,B,R,40,0,1.0,0.0,24,16,0.6,0.4,19,21,0.47,0.53,19,21,0.47,0.53,16,24,0.4,0.6,40,0,1.0,0.0,12,28,0.3,0.7,37,3,0.93,0.07,26,14,0.65,0.35,5,35,0.12,0.88,40,0,1.0,0.0,7,33,0.17,0.82,7,33,0.17,0.82,16,24,0.4,0.6,38,2,0.95,0.05,38,2,0.95,0.05,4,36,0.1,0.9,39,1,0.97,0.03,15,25,0.38,0.62,31,9,0.78,0.23,16,24,0.4,0.6,16,24,0.4,0.6,25,15,0.62,0.38,21,19,0.53,0.47,17,23,0.42,0.57,568,432,0.5,0.38,B
big_char_905_D.png,D,O,139,1,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,137,3,0.98,0.02,72,68,0.51,0.49,136,4,0.97,0.03,140,0,1.0,0.0,140,0,1.0,0.0,134,6,0.96,0.04,107,33,0.76,0.24,77,63,0.55,0.45,140,0,1.0,0.0,140,0,1.0,0.0,124,16,0.89,0.11,129,11,0.92,0.08,101,39,0.72,0.28,132,8,0.94,0.06,140,0,1.0,0.0,137,3,0.98,0.02,82,58,0.59,0.41,101,39,0.72,0.28,140,0,1.0,0.0,140,0,1.0,0.0,3148,352,0.82,0.09,D
big_char_930_Z.png,Z,Z,33,15,0.69,0.31,20,28,0.42,0.58,23,25,0.48,0.52,20,28,0.42,0.58,36,12,0.75,0.25,48,0,1.0,0.0,48,0,1.0,0.0,48,0,1.0,0.0,22,26,0.46,0.54,36,12,0.75,0.25,48,0,1.0,0.0,34,14,0.71,0.29,20,28,0.42,0.58,14,34,0.29,0.71,32,16,0.67,0.33,47,1,0.98,0.02,19,29,0.4,0.6,38,10,0.79,0.21,42,6,0.88,0.12,45,3,0.94,0.06,42,6,0.88,0.12,18,30,0.38,0.62,26,22,0.54,0.46,24,24,0.5,0.5,20,28,0.42,0.58,803,397,0.59,0.29,Z
big_char_1314_S.png,S,,36,0,1.0,0.0,18,18,0.5,0.5,12,24,0.33,0.67,11,25,0.31,0.69,26,10,0.72,0.28,36,0,1.0,0.0,24,12,0.67,0.33,20,16,0.56,0.44,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,17,19,0.47,0.53,26,10,0.72,0.28,36,0,1.0,0.0,31,5,0.86,0.14,36,0,1.0,0.0,36,0,1.0,0.0,22,14,0.61,0.39,26,10,0.72,0.28,20,16,0.56,0.44,12,24,0.33,0.67,12,24,0.33,0.67,17,19,0.47,0.53,14,22,0.39,0.61,632,268,0.64,0.27,S
big_char_1169_R.png,R,,154,0,1.0,0.0,154,0,1.0,0.0,148,6,0.96,0.04,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,124,30,0.81,0.19,73,81,0.47,0.53,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,85,69,0.55,0.45,88,66,0.57,0.43,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,132,22,0.86,0.14,125,29,0.81,0.19,106,48,0.69,0.31,154,0,1.0,0.0,142,12,0.92,0.08,140,14,0.91,0.09,147,7,0.95,0.05,154,0,1.0,0.0,154,0,1.0,0.0,3466,384,0.89,0.1,R
big_char_717_R.png,R,R,42,0,1.0,0.0,25,17,0.6,0.4,15,27,0.36,0.64,23,19,0.55,0.45,41,1,0.98,0.02,25,17,0.6,0.4,20,22,0.48,0.52,40,2,0.95,0.05,10,32,0.24,0.76,36,6,0.86,0.14,20,22,0.48,0.52,9,33,0.21,0.79,19,23,0.45,0.55,33,9,0.79,0.21,42,0,1.0,0.0,14,28,0.33,0.67,18,24,0.43,0.57,19,23,0.45,0.55,38,4,0.9,0.1,42,0,1.0,0.0,20,22,0.48,0.52,42,0,1.0,0.0,35,7,0.83,0.17,17,25,0.4,0.6,18,24,0.43,0.57,663,387,0.5,0.29,R
big_char_633_V.png,V,,22,14,0.61,0.39,33,3,0.92,0.08,36,0,1.0,0.0,34,2,0.94,0.06,23,13,0.64,0.36,15,21,0.42,0.58,32,4,0.89,0.11,36,0,1.0,0.0,15,21,0.42,0.58,26,10,0.72,0.28,16,20,0.44,0.56,31,5,0.86,0.14,26,10,0.72,0.28,14,22,0.39,0.61,36,0,1.0,0.0,20,16,0.56,0.44,14,22,0.39,0.61,8,28,0.22,0.78,34,2,0.94,0.06,36,0,1.0,0.0,34,2,0.94,0.06,2,34,0.06,0.94,28,8,0.78,0.22,36,0,1.0,0.0,36,0,1.0,0.0,643,257,0.67,0.27,V
big_char_390_X.png,X,X,25,0,1.0,0.0,16,9,0.64,0.36,25,0,1.0,0.0,25,0,1.0,0.0,17,8,0.68,0.32,25,0,1.0,0.0,13,12,0.52,0.48,18,7,0.72,0.28,14,11,0.56,0.44,10,15,0.4,0.6,25,0,1.0,0.0,19,6,0.76,0.24,0,25,0.0,1.0,7,18,0.28,0.72,25,0,1.0,0.0,25,0,1.0,0.0,16,9,0.64,0.36,0,25,0.0,1.0,18,7,0.72,0.28,25,0,1.0,0.0,18,7,0.72,0.28,10,15,0.4,0.6,19,6,0.76,0.24,3,22,0.12,0.88,25,0,1.0,0.0,423,202,0.5,0.24,X
big_char_1379_H.png,H,,42,0,1.0,0.0,21,21,0.5,0.5,39,3,0.93,0.07,42,0,1.0,0.0,39,3,0.93,0.07,40,2,0.95,0.05,10,32,0.24,0.76,38,4,0.9,0.1,42,0,1.0,0.0,17,25,0.4,0.6,24,18,0.57,0.43,30,12,0.71,0.29,11,31,0.26,0.74,24,18,0.57,0.43,7,35,0.17,0.83,19,23,0.45,0.55,42,0,1.0,0.0,20,22,0.48,0.52,3,39,0.07,0.93,24,18,0.57,0.43,23,19,0.55,0.45,21,21,0.5,0.5,35,7,0.83,0.17,26,16,0.62,0.38,20,22,0.48,0.52,659,391,0.51,0.3,H
big_char_650_B.png,B,,35,0,1.0,0.0,34,1,0.97,0.03,30,5,0.86,0.14,14,21,0.4,0.6,17,18,0.49,0.51,35,0,1.0,0.0,5,30,0.14,0.86,11,24,0.31,0.69,21,14,0.6,0.4,5,30,0.14,0.86,33,2,0.94,0.06,2,33,0.06,0.94,19,16,0.54,0.46,16,19,0.46,0.54,33,2,0.94,0.06,24,11,0.69,0.31,4,31,0.11,0.89,31,4,0.89,0.11,16,19,0.46,0.54,35,0,1.0,0.0,15,20,0.43,0.57,3,32,0.09,0.91,18,17,0.51,0.49,3,32,0.09,0.91,32,3,0.91,0.09,491,384,0.48,0.37,B
big_char_29_B.png,B,R,32,0,1.0,0.0,30,2,0.94,0.06,13,19,0.41,0.59,13,19,0.41,0.59,14,18,0.44,0.56,26,6,0.81,0.19,2,30,0.06,0.94,19,13,0.59,0.41,23,9,0.72,0.28,5,27,0.16,0.84,16,16,0.5,0.5,10,22,0.31,0.69,17,15,0.53,0.47,3,29,0.09,0.91,28,4,0.88,0.12,8,24,0.25,0.75,16,16,0.5,0.5,32,0,1.0,0.0,26,6,0.81,0.19,11,21,0.34,0.66,17,15,0.53,0.47,14,18,0.44,0.56,20,12,0.62,0.38,25,7,0.78,0.22,17,15,0.53,0.47,437,363,0.42,0.35,B
big_char_162_E.png,E,V,44,5,0.9,0.1,42,7,0.86,0.14,33,16,0.67,0.33,21,28,0.43,0.57,47,2,0.96,0.04,31,18,0.63,0.37,12,37,0.24,0.76,13,36,0.27,0.73,41,8,0.84,0.16,49,0,1.0,0.0,49,0,1.0,0.0,44,5,0.9,0.1,12,37,0.24,0.76,20,29,0.41,0.59,24,25,0.49,0.51,49,0,1.0,0.0,27,22,0.55,0.45,33,16,0.67,0.33,46,3,0.94,0.06,49,0,1.0,0.0,35,14,0.71,0.29,18,31,0.37,0.63,35,14,0.71,0.29,35,14,0.71,0.29,39,10,0.8,0.2,848,377,0.59,0.26,E
big_char_484_K.png,K,,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,127,27,0.82,0.18,146,8,0.95,0.05,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,78,76,0.51,0.49,112,42,0.73,0.27,154,0,1.0,0.0,154,0,1.0,0.0,154,0,1.0,0.0,73,81,0.47,0.53,123,31,0.8,0.2,149,5,0.97,0.03,154,0,1.0,0.0,146,8,0.95,0.05,117,37,0.76,0.24,124,30,0.81,0.19,121,33,0.79,0.21,154,0,1.0,0.0,3472,378,0.88,0.1,K
big_char_80_J.png,J,J,49,0,1.0,0.0,41,8,0.84,0.16,26,23,0.53,0.47,19,30,0.39,0.61,28,21,0.57,0.43,49,0,1.0,0.0,49,0,1.0,0.0,44,5,0.9,0.1,17,32,0.35,0.65,36,13,0.73,0.27,33,16,0.67,0.33,37,12,0.76,0.24,49,0,1.0,0.0,24,25,0.49,0.51,49,0,1.0,0.0,28,21,0.57,0.43,48,1,0.98,0.02,49,0,1.0,0.0,24,25,0.49,0.51,49,0,1.0,0.0,46,3,0.94,0.06,26,23,0.53,0.47,26,23,0.53,0.47,22,27,0.45,0.55,49,0,1.0,0.0,917,308,0.64,0.21,J
big_char_349_N.png,N,,40,0,1.0,0.0,36,4,0.9,0.1,35,5,0.88,0.12,40,0,1.0,0.0,35,5,0.88,0.12,40,0,1.0,0.0,15,25,0.38,0.62,32,8,0.8,0.2,40,0,1.0,0.0,27,13,0.68,0.33,38,2,0.95,0.05,1,39,0.03,0.97,35,5,0.88,0.12,40,0,1.0,0.0,25,15,0.62,0.38,26,14,0.65,0.35,14,26,0.35,0.65,30,10,0.75,0.25,40,0,1.0,0.0,24,16,0.6,0.4,16,24,0.4,0.6,36,4,0.9,0.1,9,31,0.23,0.78,24,16,0.6,0.4,11,29,0.28,0.72,709,291,0.57,0.23,N
big_char_1277_U.png,U,C,30,6,0.83,0.17,20,16,0.56,0.44,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,12,24,0.33,0.67,32,4,0.89,0.11,36,0,1.0,0.0,36,0,1.0,0.0,27,9,0.75,0.25,9,27,0.25,0.75,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,19,17,0.53,0.47,18,18,0.5,0.5,27,9,0.75,0.25,36,0,1.0,0.0,36,0,1.0,0.0,10,26,0.28,0.72,35,1,0.97,0.03,13,23,0.36,0.64,24,12,0.67,0.33,19,17,0.53,0.47,16,20,0.44,0.56,671,229,0.58,0.2,U
big_char_101_Q.png,Q,,42,0,1.0,0.0,26,16,0.62,0.38,41,1,0.98,0.02,42,0,1.0,0.0,42,0,1.0,0.0,38,4,0.9,0.1,15,27,0.36,0.64,21,21,0.5,0.5,17,25,0.4,0.6,39,3,0.93,0.07,19,23,0.45,0.55,41,1,0.98,0.02,35,7,0.83,0.17,21,21,0.5,0.5,14,28,0.33,0.67,24,18,0.57,0.43,12,30,0.29,0.71,11,31,0.26,0.74,38,4,0.9,0.1,24,18,0.57,0.43,40,2,0.95,0.05,22,20,0.52,0.48,27,15,0.64,0.36,17,25,0.4,0.6,16,26,0.38,0.62,684,366,0.56,0.3,Q
big_char_324_B.png,B,,139,1,0.99,0.01,139,1,0.99,0.01,123,17,0.88,0.12,138,2,0.99,0.01,140,0,1.0,0.0,140,0,1.0,0.0,99,41,0.71,0.29,87,53,0.62,0.38,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,71,69,0.51,0.49,88,52,0.63,0.37,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,71,69,0.51,0.49,86,54,0.61,0.39,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,110,30,0.79,0.21,133,7,0.95,0.05,140,0,1.0,0.0,140,0,1.0,0.0,3104,396,0.81,0.1,B
big_char_263_R.png,R,,140,0,1.0,0.0,136,4,0.97,0.03,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,139,1,0.99,0.01,60,80,0.43,0.57,121,19,0.86,0.14,140,0,1.0,0.0,140,0,1.0,0.0,121,19,0.86,0.14,50,90,0.36,0.64,137,3,0.98,0.02,140,0,1.0,0.0,140,0,1.0,0.0,130,10,0.93,0.07,83,57,0.59,0.41,123,17,0.88,0.12,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,122,18,0.87,0.13,140,0,1.0,0.0,140,0,1.0,0.0,3182,318,0.83,0.08,R
big_char_1022_X.png,X,,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,127,13,0.91,0.09,138,2,0.99,0.01,105,35,0.75,0.25,140,0,1.0,0.0,140,0,1.0,0.0,134,6,0.96,0.04,65,75,0.46,0.54,113,27,0.81,0.19,140,0,1.0,0.0,140,0,1.0,0.0,136,4,0.97,0.03,60,80,0.43,0.57,140,0,1.0,0.0,140,0,1.0,0.0,140,0,1.0,0.0,108,32,0.77,0.23,118,22,0.84,0.16,137,3,0.98,0.02,140,0,1.0,0.0,3201,299,0.81,0.08,X
big_char_30_C.png,C,,36,0,1.0,0.0,35,1,0.97,0.03,20,16,0.56,0.44,13,23,0.36,0.64,16,20,0.44,0.56,34,2,0.94,0.06,12,24,0.33,0.67,27,9,0.75,0.25,36,0,1.0,0.0,36,0,1.0,0.0,17,19,0.47,0.53,32,4,0.89,0.11,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,14,22,0.39,0.61,33,3,0.92,0.08,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,32,4,0.89,0.11,10,26,0.28,0.72,17,19,0.47,0.53,18,18,0.5,0.5,17,19,0.47,0.53,671,229,0.6,0.2,C
big_char_825_S.png,S,N,36,0,1.0,0.0,36,0,1.0,0.0,14,22,0.39,0.61,13,23,0.36,0.64,12,24,0.33,0.67,36,0,1.0,0.0,36,0,1.0,0.0,13,23,0.36,0.64,35,1,0.97,0.03,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,33,3,0.92,0.08,17,19,0.47,0.53,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,36,0,1.0,0.0,26,10,0.72,0.28,26,10,0.72,0.28,20,16,0.56,0.44,14,22,0.39,0.61,18,18,0.5,0.5,15,21,0.42,0.58,21,15,0.58,0.42,673,227,0.64,0.21,S
big_char_121_T.png,T,P,20,25,0.44,0.56,21,24,0.47,0.53,18,27,0.4,0.6,15,30,0.33,0.67,15,30,0.33,0.67,45,0,1.0,0.0,34,11,0.76,0.24,21,24,0.47,0.53,41,4,0.91,0.09,42,3,0.93,0.07,45,0,1.0,0.0,45,0,1.0,0.0,25,20,0.56,0.44,45,0,1.0,0.0,45,0,1.0,0.0,45,0,1.0,0.0,31,14,0.69,0.31,35,10,0.78,0.22,45,0,1.0,0.0,45,0,1.0,0.0,45,0,1.0,0.0,27,18,0.6,0.4,45,0,1.0,0.0,45,0,1.0,0.0,45,0,1.0,0.0,885,240,0.66,0.18,T
big_char_1420_R.png,R,R,42,0,1.0,0.0,22,20,0.52,0.48,14,28,0.33,0.67,27,15,0.64,0.36,42,0,1.0,0.0,27,15,0.64,0.36,12,30,0.29,0.71,27,15,0.64,0.36,8,34,0.19,0.81,39,3,0.93,0.07,11,31,0.26,0.74,24,18,0.57,0.43,7,35,0.17,0.83,40,2,0.95,0.05,42,0,1.0,0.0,11,31,0.26,0.74,38,4,0.9,0.1,31,11,0.74,0.26,15,27,0.36,0.64,39,3,0.93,0.07,31,11,0.74,0.26,27,15,0.64,0.36,42,0,1.0,0.0,39,3,0.93,0.07,20,22,0.48,0.52,677,373,0.57,0.31,R
