Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_348_k.png,k,,269,73,0.79,0.21,306,36,0.89,0.11,165,177,0.48,0.52,242,100,0.71,0.29,982,386,0.72,0.28
little_char_1162_h.png,h,h,186,52,0.78,0.22,222,16,0.93,0.07,145,93,0.61,0.39,161,77,0.68,0.32,714,238,0.73,0.24
little_char_804_s.png,s,,890,55,0.94,0.06,934,11,0.99,0.01,826,119,0.87,0.13,944,1,1.00,0.00,3594,186,0.94,0.05
little_char_1182_m.png,m,y,840,70,0.92,0.08,861,49,0.95,0.05,753,157,0.83,0.17,830,80,0.91,0.09,3284,356,0.87,0.09
little_char_1235_b.png,b,,197,58,0.77,0.23,255,0,1.00,0.00,136,119,0.53,0.47,160,95,0.63,0.37,748,272,0.69,0.25
little_char_819_a.png,a,,151,59,0.72,0.28,147,63,0.70,0.30,143,67,0.68,0.32,130,80,0.62,0.38,571,269,0.66,0.31
little_char_380_u.png,u,u,122,46,0.73,0.27,132,36,0.79,0.21,108,60,0.64,0.36,100,68,0.60,0.40,462,210,0.66,0.30
little_char_721_k.png,k,de,931,41,0.96,0.04,931,41,0.96,0.04,864,108,0.89,0.11,889,83,0.91,0.09,3615,273,0.91,0.07
little_char_847_b.png,b,,166,44,0.79,0.21,210,0,1.00,0.00,107,103,0.51,0.49,109,101,0.52,0.48,592,248,0.68,0.29
little_char_1177_d.png,d,d,885,25,0.97,0.03,910,0,1.00,0.00,726,184,0.80,0.20,903,7,0.99,0.01,3424,216,0.91,0.06
little_char_1197_a.png,a,,154,62,0.71,0.29,166,50,0.77,0.23,165,51,0.76,0.24,147,69,0.68,0.32,632,232,0.71,0.26
little_char_388_k.png,k,,246,60,0.80,0.20,292,14,0.95,0.05,139,167,0.45,0.55,241,65,0.79,0.21,918,306,0.75,0.25
little_char_547_i.png,i,i,47,3,0.94,0.06,29,21,0.58,0.42,26,24,0.52,0.48,31,19,0.62,0.38,133,67,0.58,0.29
little_char_926_q.png,q,a,721,215,0.77,0.23,910,26,0.97,0.03,844,92,0.90,0.10,927,9,0.99,0.01,3402,342,0.88,0.09
little_char_1389_c.png,c,,909,63,0.94,0.06,938,34,0.97,0.03,860,112,0.88,0.12,952,20,0.98,0.02,3659,229,0.92,0.06
little_char_198_q.png,q,,934,38,0.96,0.04,803,169,0.83,0.17,965,7,0.99,0.01,896,76,0.92,0.08,3598,290,0.91,0.07
little_char_1068_q.png,q,,111,69,0.62,0.38,76,104,0.42,0.58,180,0,1.00,0.00,82,98,0.46,0.54,449,271,0.58,0.35
little_char_660_j.png,j,,931,5,0.99,0.01,886,50,0.95,0.05,848,88,0.91,0.09,853,83,0.91,0.09,3518,226,0.92,0.06
little_char_366_v.png,v,v,908,37,0.96,0.04,900,45,0.95,0.05,846,99,0.90,0.10,897,48,0.95,0.05,3551,229,0.93,0.06
little_char_323_v.png,v,,160,48,0.77,0.23,162,46,0.78,0.22,156,52,0.75,0.25,160,48,0.77,0.23,638,194,0.74,0.23
little_char_981_v.png,v,v,201,39,0.84,0.16,173,67,0.72,0.28,148,92,0.62,0.38,219,21,0.91,0.09,741,219,0.75,0.22
little_char_399_t.png,t,d,855,55,0.94,0.06,910,0,1.00,0.00,818,92,0.90,0.10,893,17,0.98,0.02,3476,164,0.92,0.04
little_char_104_p.png,p,,819,126,0.87,0.13,898,47,0.95,0.05,879,66,0.93,0.07,945,0,1.00,0.00,3541,239,0.92,0.06
little_char_1306_h.png,h,h,154,62,0.71,0.29,180,36,0.83,0.17,163,53,0.75,0.25,146,70,0.68,0.32,643,221,0.72,0.25
little_char_321_c.png,c,e,153,45,0.77,0.23,179,19,0.90,0.10,133,65,0.67,0.33,147,51,0.74,0.26,612,180,0.74,0.22
little_char_342_w.png,w,,933,39,0.96,0.04,960,12,0.99,0.01,867,105,0.89,0.11,832,140,0.86,0.14,3592,296,0.91,0.07
little_char_1274_q.png,q,q,127,101,0.56,0.44,89,139,0.39,0.61,222,6,0.97,0.03,125,103,0.55,0.45,563,349,0.58,0.36
little_char_1315_u.png,u,j,128,40,0.76,0.24,132,36,0.79,0.21,108,60,0.64,0.36,94,74,0.56,0.44,462,210,0.64,0.29
little_char_364_a.png,a,,891,81,0.92,0.08,953,19,0.98,0.02,900,72,0.93,0.07,868,104,0.89,0.11,3612,276,0.93,0.07
little_char_351_h.png,h,h,210,60,0.78,0.22,254,16,0.94,0.06,176,94,0.65,0.35,182,88,0.67,0.33,822,258,0.74,0.23
little_char_1222_n.png,n,n,852,84,0.91,0.09,934,2,1.00,0.00,833,103,0.89,0.11,931,5,0.99,0.01,3550,194,0.93,0.05
little_char_230_l.png,l,,913,59,0.94,0.06,957,15,0.98,0.02,950,22,0.98,0.02,932,40,0.96,0.04,3752,136,0.97,0.03
little_char_307_b.png,b,,121,55,0.69,0.31,176,0,1.00,0.00,92,84,0.52,0.48,94,82,0.53,0.47,483,221,0.66,0.30
little_char_1009_e.png,e,e,107,88,0.55,0.45,132,63,0.68,0.32,127,68,0.65,0.35,155,40,0.79,0.21,521,259,0.65,0.32
little_char_793_b.png,b,,882,63,0.93,0.07,912,33,0.97,0.03,787,158,0.83,0.17,926,19,0.98,0.02,3507,273,0.93,0.07
little_char_1289_d.png,d,d,943,2,1.00,0.00,883,62,0.93,0.07,762,183,0.81,0.19,923,22,0.98,0.02,3511,269,0.92,0.07
little_char_1014_w.png,w,u,183,64,0.74,0.26,187,60,0.76,0.24,149,98,0.60,0.40,151,96,0.61,0.39,670,318,0.68,0.32
little_char_961_q.png,q,,805,167,0.83,0.17,953,19,0.98,0.02,910,62,0.94,0.06,972,0,1.00,0.00,3640,248,0.92,0.06
little_char_1140_z.png,z,a,102,106,0.49,0.51,186,22,0.89,0.11,104,104,0.50,0.50,160,48,0.77,0.23,552,280,0.62,0.31
little_char_813_h.png,h,h,127,60,0.68,0.32,147,40,0.79,0.21,133,54,0.71,0.29,115,72,0.61,0.39,522,226,0.65,0.28
little_char_1195_v.png,v,,200,66,0.75,0.25,201,65,0.76,0.24,130,136,0.49,0.51,266,0,1.00,0.00,797,267,0.75,0.25
little_char_55_b.png,b,b,163,58,0.74,0.26,221,0,1.00,0.00,129,92,0.58,0.42,131,90,0.59,0.41,644,240,0.71,0.26
little_char_1130_d.png,d,a,252,0,1.00,0.00,193,59,0.77,0.23,160,92,0.63,0.37,143,109,0.57,0.43,748,260,0.72,0.25
little_char_629_r.png,r,i,959,13,0.99,0.01,919,53,0.95,0.05,900,72,0.93,0.07,971,1,1.00,0.00,3749,139,0.96,0.04
little_char_1097_q.png,q,a,767,205,0.79,0.21,970,2,1.00,0.00,871,101,0.90,0.10,972,0,1.00,0.00,3580,308,0.92,0.08
little_char_1206_x.png,x,,168,56,0.75,0.25,168,56,0.75,0.25,164,60,0.73,0.27,148,76,0.66,0.34,648,248,0.70,0.27
little_char_29_q.png,q,,122,102,0.54,0.46,159,65,0.71,0.29,192,32,0.86,0.14,140,84,0.62,0.38,613,283,0.66,0.31
little_char_232_n.png,n,,899,37,0.96,0.04,934,2,1.00,0.00,806,130,0.86,0.14,934,2,1.00,0.00,3573,171,0.95,0.05
little_char_353_j.png,j,d,165,0,1.00,0.00,119,46,0.72,0.28,109,56,0.66,0.34,91,74,0.55,0.45,484,176,0.71,0.26
little_char_1374_a.png,a,,180,76,0.70,0.30,201,55,0.79,0.21,211,45,0.82,0.18,163,93,0.64,0.36,755,269,0.69,0.25
little_char_386_q.png,q,,161,103,0.61,0.39,142,122,0.54,0.46,254,10,0.96,0.04,178,86,0.67,0.33,735,321,0.70,0.30
little_char_1151_r.png,r,c,903,69,0.93,0.07,941,31,0.97,0.03,884,88,0.91,0.09,972,0,1.00,0.00,3700,188,0.93,0.05
little_char_71_t.png,t,,142,68,0.68,0.32,165,45,0.79,0.21,155,55,0.74,0.26,210,0,1.00,0.00,672,168,0.77,0.19
little_char_990_k.png,k,,914,58,0.94,0.06,963,9,0.99,0.01,852,120,0.88,0.12,854,118,0.88,0.12,3583,305,0.91,0.08
little_char_854_j.png,j,,140,0,1.00,0.00,81,59,0.58,0.42,98,42,0.70,0.30,76,64,0.54,0.46,395,165,0.65,0.27
little_char_572_u.png,u,,925,20,0.98,0.02,926,19,0.98,0.02,829,116,0.88,0.12,883,62,0.93,0.07,3563,217,0.91,0.06
little_char_963_d.png,d,d,945,0,1.00,0.00,885,60,0.94,0.06,818,127,0.87,0.13,865,80,0.92,0.08,3513,267,0.92,0.07
little_char_346_q.png,q,,90,80,0.53,0.47,83,87,0.49,0.51,163,7,0.96,0.04,99,71,0.58,0.42,435,245,0.62,0.35
little_char_282_g.png,g,g,117,91,0.56,0.44,107,101,0.51,0.49,179,29,0.86,0.14,116,92,0.56,0.44,519,313,0.58,0.35
little_char_1381_h.png,h,,132,55,0.71,0.29,178,9,0.95,0.05,127,60,0.68,0.32,114,73,0.61,0.39,551,197,0.70,0.25
little_char_496_q.png,q,g,133,71,0.65,0.35,119,85,0.58,0.42,165,39,0.81,0.19,161,43,0.79,0.21,578,238,0.71,0.29
little_char_1349_v.png,v,,156,54,0.74,0.26,166,44,0.79,0.21,137,73,0.65,0.35,177,33,0.84,0.16,636,204,0.76,0.24
little_char_965_u.png,u,u,903,42,0.96,0.04,945,0,1.00,0.00,815,130,0.86,0.14,938,7,0.99,0.01,3601,179,0.94,0.05
little_char_476_c.png,c,,912,24,0.97,0.03,905,31,0.97,0.03,856,80,0.91,0.09,898,38,0.96,0.04,3571,173,0.94,0.05
little_char_541_z.png,z,z,199,48,0.81,0.19,155,92,0.63,0.37,149,98,0.60,0.40,187,60,0.76,0.24,690,298,0.66,0.28
little_char_1060_m.png,m,m,909,36,0.96,0.04,862,83,0.91,0.09,880,65,0.93,0.07,778,167,0.82,0.18,3429,351,0.89,0.09
little_char_950_k.png,k,e,175,49,0.78,0.22,202,22,0.90,0.10,99,125,0.44,0.56,173,51,0.77,0.23,649,247,0.72,0.28
little_char_415_w.png,w,,918,54,0.94,0.06,923,49,0.95,0.05,898,74,0.92,0.08,866,106,0.89,0.11,3605,283,0.93,0.07
little_char_1025_m.png,m,,876,60,0.94,0.06,932,4,1.00,0.00,791,145,0.85,0.15,846,90,0.90,0.10,3445,299,0.90,0.08
little_char_1157_c.png,c,c,134,46,0.74,0.26,150,30,0.83,0.17,124,56,0.69,0.31,130,50,0.72,0.28,538,182,0.72,0.24
little_char_989_j.png,j,,929,43,0.96,0.04,972,0,1.00,0.00,851,121,0.88,0.12,970,2,1.00,0.00,3722,166,0.94,0.04
little_char_371_z.png,z,i,187,83,0.69,0.31,203,67,0.75,0.25,184,86,0.68,0.32,190,80,0.70,0.30,764,316,0.71,0.29
little_char_1211_v.png,v,v,121,48,0.72,0.28,120,49,0.71,0.29,110,59,0.65,0.35,139,30,0.82,0.18,490,186,0.70,0.26
little_char_422_k.png,k,,185,67,0.73,0.27,248,4,0.98,0.02,161,91,0.64,0.36,172,80,0.68,0.32,766,242,0.73,0.23
little_char_181_e.png,e,,79,75,0.51,0.49,102,52,0.66,0.34,82,72,0.53,0.47,114,40,0.74,0.26,377,239,0.59,0.37
little_char_1082_j.png,j,,160,0,1.00,0.00,108,52,0.68,0.33,122,38,0.76,0.24,88,72,0.55,0.45,478,162,0.71,0.24
little_char_1193_g.png,g,a,139,82,0.63,0.37,123,98,0.56,0.44,198,23,0.90,0.10,134,87,0.61,0.39,594,290,0.63,0.31
little_char_474_a.png,a,,854,82,0.91,0.09,891,45,0.95,0.05,868,68,0.93,0.07,852,84,0.91,0.09,3465,279,0.90,0.07
little_char_885_u.png,u,,159,65,0.71,0.29,174,50,0.78,0.22,154,70,0.69,0.31,156,68,0.70,0.30,643,253,0.72,0.28
little_char_452_t.png,t,,253,27,0.90,0.10,227,53,0.81,0.19,190,90,0.68,0.32,228,52,0.81,0.19,898,222,0.78,0.19
little_char_550_d.png,d,,935,1,1.00,0.00,883,53,0.94,0.06,788,148,0.84,0.16,867,69,0.93,0.07,3473,271,0.91,0.07
little_char_967_v.png,v,,957,15,0.98,0.02,935,37,0.96,0.04,809,163,0.83,0.17,944,28,0.97,0.03,3645,243,0.94,0.06
little_char_1173_t.png,t,t,112,80,0.58,0.42,154,38,0.80,0.20,126,66,0.66,0.34,190,2,0.99,0.01,582,186,0.73,0.23
little_char_75_q.png,q,,97,79,0.55,0.45,86,90,0.49,0.51,176,0,1.00,0.00,122,54,0.69,0.31,481,223,0.68,0.32
little_char_508_v.png,v,,117,52,0.69,0.31,115,54,0.68,0.32,110,59,0.65,0.35,123,46,0.73,0.27,465,211,0.64,0.29
little_char_730_w.png,w,w,927,45,0.95,0.05,919,53,0.95,0.05,870,102,0.90,0.10,786,186,0.81,0.19,3502,386,0.88,0.10
little_char_898_q.png,q,a,819,189,0.81,0.19,961,47,0.95,0.05,887,121,0.88,0.12,1007,1,1.00,0.00,3674,358,0.90,0.09
little_char_677_p.png,p,r,125,96,0.57,0.43,134,87,0.61,0.39,154,67,0.70,0.30,221,0,1.00,0.00,634,250,0.70,0.27
little_char_260_a.png,a,,889,83,0.91,0.09,905,67,0.93,0.07,883,89,0.91,0.09,885,87,0.91,0.09,3562,326,0.90,0.08
little_char_1363_n.png,n,,881,55,0.94,0.06,935,1,1.00,0.00,784,152,0.84,0.16,936,0,1.00,0.00,3536,208,0.93,0.05
little_char_139_s.png,s,s,897,48,0.95,0.05,944,1,1.00,0.00,810,135,0.86,0.14,945,0,1.00,0.00,3596,184,0.94,0.05
little_char_489_w.png,w,,866,70,0.93,0.07,918,18,0.98,0.02,830,106,0.89,0.11,818,118,0.87,0.13,3432,312,0.92,0.08
little_char_433_u.png,u,y,154,42,0.79,0.21,157,39,0.80,0.20,135,61,0.69,0.31,126,70,0.64,0.36,572,212,0.73,0.27
little_char_668_w.png,w,,898,38,0.96,0.04,909,27,0.97,0.03,828,108,0.88,0.12,803,133,0.86,0.14,3438,306,0.90,0.08
little_char_42_m.png,m,m,889,83,0.91,0.09,926,46,0.95,0.05,864,108,0.89,0.11,864,108,0.89,0.11,3543,345,0.91,0.09
little_char_943_w.png,w,,210,21,0.91,0.09,194,37,0.84,0.16,121,110,0.52,0.48,118,113,0.51,0.49,643,281,0.65,0.28
little_char_874_y.png,y,,857,115,0.88,0.12,971,1,1.00,0.00,810,162,0.83,0.17,961,11,0.99,0.01,3599,289,0.91,0.07
little_char_1337_f.png,f,,780,130,0.86,0.14,910,0,1.00,0.00,755,155,0.83,0.17,910,0,1.00,0.00,3355,285,0.91,0.08
little_char_498_h.png,h,,205,61,0.77,0.23,259,7,0.97,0.03,180,86,0.68,0.32,161,105,0.61,0.39,805,259,0.71,0.23
little_char_355_m.png,m,,146,82,0.64,0.36,165,63,0.72,0.28,138,90,0.61,0.39,162,66,0.71,0.29,611,301,0.67,0.33
little_char_1256_b.png,b,,885,60,0.94,0.06,945,0,1.00,0.00,770,175,0.81,0.19,854,91,0.90,0.10,3454,326,0.90,0.09
little_char_653_q.png,q,,84,76,0.53,0.47,90,70,0.56,0.44,156,4,0.97,0.03,90,70,0.56,0.44,420,220,0.64,0.33
little_char_1361_l.png,l,i,909,1,1.00,0.00,861,49,0.95,0.05,910,0,1.00,0.00,853,57,0.94,0.06,3533,107,0.94,0.03
little_char_262_c.png,c,c,871,65,0.93,0.07,936,0,1.00,0.00,808,128,0.86,0.14,915,21,0.98,0.02,3530,214,0.94,0.06
little_char_360_s.png,s,,142,12,0.92,0.08,91,63,0.59,0.41,108,46,0.70,0.30,93,61,0.60,0.40,434,182,0.67,0.28
little_char_751_a.png,a,a,889,21,0.98,0.02,829,81,0.91,0.09,868,42,0.95,0.05,775,135,0.85,0.15,3361,279,0.89,0.07
little_char_1048_w.png,w,,969,3,1.00,0.00,967,5,0.99,0.01,731,241,0.75,0.25,858,114,0.88,0.12,3525,363,0.89,0.09
little_char_1023_j.png,j,,889,21,0.98,0.02,910,0,1.00,0.00,757,153,0.83,0.17,910,0,1.00,0.00,3466,174,0.92,0.05
little_char_861_b.png,b,,887,58,0.94,0.06,914,31,0.97,0.03,778,167,0.82,0.18,903,42,0.96,0.04,3482,298,0.89,0.08
little_char_729_v.png,v,,930,42,0.96,0.04,935,37,0.96,0.04,827,145,0.85,0.15,935,37,0.96,0.04,3627,261,0.92,0.07
little_char_133_o.png,o,,930,42,0.96,0.04,965,7,0.99,0.01,901,71,0.93,0.07,901,71,0.93,0.07,3697,191,0.95,0.05
little_char_470_s.png,s,s,194,14,0.93,0.07,110,98,0.53,0.47,165,43,0.79,0.21,151,57,0.73,0.27,620,212,0.72,0.25
little_char_592_f.png,f,c,234,74,0.76,0.24,229,79,0.74,0.26,197,111,0.64,0.36,281,27,0.91,0.09,941,291,0.76,0.24
little_char_375_h.png,h,,174,51,0.77,0.23,218,7,0.97,0.03,138,87,0.61,0.39,142,83,0.63,0.37,672,228,0.72,0.25
little_char_214_l.png,l,,873,63,0.93,0.07,934,2,1.00,0.00,868,68,0.93,0.07,933,3,1.00,0.00,3608,136,0.95,0.04
little_char_782_k.png,k,k,215,51,0.81,0.19,220,46,0.83,0.17,142,124,0.53,0.47,205,61,0.77,0.23,782,282,0.73,0.27
little_char_221_r.png,r,c,87,82,0.51,0.49,126,43,0.75,0.25,112,57,0.66,0.34,169,0,1.00,0.00,494,182,0.73,0.27
little_char_207_q.png,q,,121,69,0.64,0.36,71,119,0.37,0.63,152,38,0.80,0.20,136,54,0.72,0.28,480,280,0.60,0.35
little_char_242_q.png,q,g,99,72,0.58,0.42,65,106,0.38,0.62,120,51,0.70,0.30,125,46,0.73,0.27,409,275,0.55,0.37
little_char_277_x.png,x,k,876,34,0.96,0.04,815,95,0.90,0.10,813,97,0.89,0.11,876,34,0.96,0.04,3380,260,0.90,0.07
little_char_131_m.png,m,m,878,58,0.94,0.06,888,48,0.95,0.05,832,104,0.89,0.11,853,83,0.91,0.09,3451,293,0.90,0.08
little_char_1032_u.png,u,u,876,34,0.96,0.04,901,9,0.99,0.01,746,164,0.82,0.18,906,4,1.00,0.00,3429,211,0.91,0.06
little_char_1079_m.png,m,,165,87,0.65,0.35,143,109,0.57,0.43,199,53,0.79,0.21,151,101,0.60,0.40,658,350,0.61,0.33
little_char_691_d.png,d,,941,4,1.00,0.00,874,71,0.92,0.08,802,143,0.85,0.15,873,72,0.92,0.08,3490,290,0.89,0.07
little_char_710_e.png,e,e,104,64,0.62,0.38,106,62,0.63,0.37,100,68,0.60,0.40,126,42,0.75,0.25,436,236,0.63,0.34
little_char_644_h.png,h,,163,62,0.72,0.28,181,44,0.80,0.20,153,72,0.68,0.32,175,50,0.78,0.22,672,228,0.75,0.25
little_char_253_y.png,y,,172,68,0.72,0.28,147,93,0.61,0.39,220,20,0.92,0.08,162,78,0.68,0.33,701,259,0.71,0.26
little_char_1287_j.png,j,,146,10,0.94,0.06,115,41,0.74,0.26,108,48,0.69,0.31,92,64,0.59,0.41,461,163,0.71,0.25
little_char_939_u.png,u,c,111,45,0.71,0.29,116,40,0.74,0.26,94,62,0.60,0.40,90,66,0.58,0.42,411,213,0.61,0.32
little_char_1333_u.png,u,,880,30,0.97,0.03,869,41,0.95,0.05,811,99,0.89,0.11,870,40,0.96,0.04,3430,210,0.91,0.06
little_char_1188_v.png,v,a,903,42,0.96,0.04,938,7,0.99,0.01,799,146,0.85,0.15,945,0,1.00,0.00,3585,195,0.94,0.05
little_char_528_w.png,w,s,934,38,0.96,0.04,904,68,0.93,0.07,888,84,0.91,0.09,847,125,0.87,0.13,3573,315,0.92,0.08
little_char_240_w.png,w,,972,0,1.00,0.00,966,6,0.99,0.01,871,101,0.90,0.10,797,175,0.82,0.18,3606,282,0.91,0.07
little_char_295_l.png,l,f,35,20,0.64,0.36,31,24,0.56,0.44,20,35,0.36,0.64,46,9,0.84,0.16,132,88,0.57,0.38
little_char_1350_r.png,r,a,155,55,0.74,0.26,163,47,0.78,0.22,150,60,0.71,0.29,210,0,1.00,0.00,678,162,0.81,0.19
little_char_481_m.png,m,,824,112,0.88,0.12,872,64,0.93,0.07,882,54,0.94,0.06,859,77,0.92,0.08,3437,307,0.90,0.08
little_char_738_z.png,z,,211,77,0.73,0.27,168,120,0.58,0.42,150,138,0.52,0.48,166,122,0.58,0.42,695,457,0.57,0.37
little_char_454_a.png,a,a,875,70,0.93,0.07,866,79,0.92,0.08,869,76,0.92,0.08,867,78,0.92,0.08,3477,303,0.89,0.08
little_char_492_p.png,p,p,164,76,0.68,0.32,148,92,0.62,0.38,156,84,0.65,0.35,240,0,1.00,0.00,708,252,0.71,0.25
little_char_428_e.png,e,,111,71,0.61,0.39,107,75,0.59,0.41,118,64,0.65,0.35,151,31,0.83,0.17,487,241,0.67,0.33
little_char_483_o.png,o,,843,93,0.90,0.10,894,42,0.96,0.04,841,95,0.90,0.10,882,54,0.94,0.06,3460,284,0.91,0.07
little_char_970_k.png,k,a,217,72,0.75,0.25,273,16,0.94,0.06,138,151,0.48,0.52,207,82,0.72,0.28,835,321,0.70,0.27
little_char_837_l.png,l,,847,63,0.93,0.07,910,0,1.00,0.00,835,75,0.92,0.08,910,0,1.00,0.00,3502,138,0.93,0.04
little_char_900_u.png,u,o,951,29,0.97,0.03,949,31,0.97,0.03,835,145,0.85,0.15,921,59,0.94,0.06,3656,264,0.92,0.07
little_char_1369_v.png,v,,927,45,0.95,0.05,910,62,0.94,0.06,853,119,0.88,0.12,967,5,0.99,0.01,3657,231,0.94,0.06
little_char_1030_s.png,s,,908,64,0.93,0.07,966,6,0.99,0.01,806,166,0.83,0.17,972,0,1.00,0.00,3652,236,0.91,0.06
little_char_869_o.png,o,,878,94,0.90,0.10,924,48,0.95,0.05,892,80,0.92,0.08,923,49,0.95,0.05,3617,271,0.93,0.07
little_char_79_o.png,o,o,843,67,0.93,0.07,894,16,0.98,0.02,814,96,0.89,0.11,888,22,0.98,0.02,3439,201,0.91,0.05
little_char_742_x.png,x,a,165,56,0.75,0.25,162,59,0.73,0.27,145,76,0.66,0.34,168,53,0.76,0.24,640,244,0.70,0.27
little_char_1372_b.png,b,b,181,59,0.75,0.25,240,0,1.00,0.00,142,98,0.59,0.41,146,94,0.61,0.39,709,251,0.69,0.24
little_char_244_s.png,s,,155,10,0.94,0.06,106,59,0.64,0.36,128,37,0.78,0.22,91,74,0.55,0.45,480,180,0.67,0.25
little_char_325_w.png,w,,184,36,0.84,0.16,165,55,0.75,0.25,140,80,0.64,0.36,105,115,0.48,0.52,594,286,0.63,0.30
little_char_156_n.png,n,,88,55,0.62,0.38,86,57,0.60,0.40,107,36,0.75,0.25,112,31,0.78,0.22,393,179,0.66,0.30
little_char_145_d.png,d,a,277,12,0.96,0.04,215,74,0.74,0.26,197,92,0.68,0.32,185,104,0.64,0.36,874,282,0.76,0.24
little_char_68_g.png,g,,80,74,0.52,0.48,63,91,0.41,0.59,108,46,0.70,0.30,76,78,0.49,0.51,327,289,0.49,0.43
little_char_344_a.png,a,,189,81,0.70,0.30,219,51,0.81,0.19,206,64,0.76,0.24,177,93,0.66,0.34,791,289,0.69,0.25
little_char_766_y.png,y,y,136,44,0.76,0.24,101,79,0.56,0.44,145,35,0.81,0.19,80,100,0.44,0.56,462,258,0.60,0.33
little_char_312_k.png,k,,228,57,0.80,0.20,285,0,1.00,0.00,156,129,0.55,0.45,197,88,0.69,0.31,866,274,0.76,0.24
little_char_1261_m.png,m,,923,22,0.98,0.02,945,0,1.00,0.00,814,131,0.86,0.14,821,124,0.87,0.13,3503,277,0.91,0.07
little_char_1390_e.png,e,e,830,142,0.85,0.15,969,3,1.00,0.00,877,95,0.90,0.10,971,1,1.00,0.00,3647,241,0.94,0.06
little_char_1370_w.png,w,,908,28,0.97,0.03,874,62,0.93,0.07,853,83,0.91,0.09,777,159,0.83,0.17,3412,332,0.89,0.09
little_char_23_h.png,h,h,158,58,0.73,0.27,202,14,0.94,0.06,140,76,0.65,0.35,138,78,0.64,0.36,638,226,0.69,0.24
little_char_1125_m.png,m,,140,112,0.56,0.44,165,87,0.65,0.35,162,90,0.64,0.36,192,60,0.76,0.24,659,349,0.63,0.33
little_char_1044_i.png,i,i,59,1,0.98,0.02,37,23,0.62,0.38,34,26,0.57,0.43,46,14,0.77,0.23,176,64,0.68,0.25
little_char_1091_e.png,e,,888,84,0.91,0.09,917,55,0.94,0.06,855,117,0.88,0.12,951,21,0.98,0.02,3611,277,0.93,0.07
little_char_192_j.png,j,s,875,35,0.96,0.04,910,0,1.00,0.00,752,158,0.83,0.17,910,0,1.00,0.00,3447,193,0.92,0.05
little_char_896_m.png,m,a,959,13,0.99,0.01,972,0,1.00,0.00,771,201,0.79,0.21,886,86,0.91,0.09,3588,300,0.91,0.08
little_char_1034_w.png,w,,839,97,0.90,0.10,900,36,0.96,0.04,834,102,0.89,0.11,857,79,0.92,0.08,3430,314,0.90,0.08
little_char_596_q.png,q,,895,77,0.92,0.08,847,125,0.87,0.13,959,13,0.99,0.01,893,79,0.92,0.08,3594,294,0.92,0.08
little_char_1249_v.png,v,,129,53,0.71,0.29,133,49,0.73,0.27,124,58,0.68,0.32,154,28,0.85,0.15,540,188,0.74,0.26
little_char_806_w.png,w,,913,23,0.98,0.02,928,8,0.99,0.01,763,173,0.82,0.18,816,120,0.87,0.13,3420,324,0.88,0.08
little_char_1146_x.png,x,x,140,42,0.77,0.23,121,61,0.66,0.34,105,77,0.58,0.42,166,16,0.91,0.09,532,196,0.70,0.26
little_char_111_z.png,z,,264,56,0.82,0.17,227,93,0.71,0.29,188,132,0.59,0.41,253,67,0.79,0.21,932,348,0.69,0.26
little_char_941_g.png,g,a,106,90,0.54,0.46,127,69,0.65,0.35,172,24,0.88,0.12,118,78,0.60,0.40,523,261,0.67,0.33
little_char_815_j.png,j,,153,3,0.98,0.02,105,51,0.67,0.33,110,46,0.71,0.29,102,54,0.65,0.35,470,154,0.75,0.25
little_char_952_m.png,m,vw,96,74,0.56,0.44,112,58,0.66,0.34,85,85,0.50,0.50,112,58,0.66,0.34,405,275,0.55,0.37
little_char_1029_s.png,s,,871,65,0.93,0.07,924,12,0.99,0.01,820,116,0.88,0.12,936,0,1.00,0.00,3551,193,0.93,0.05
little_char_878_q.png,q,q,127,73,0.64,0.36,112,88,0.56,0.44,190,10,0.95,0.05,129,71,0.65,0.35,558,242,0.70,0.30
little_char_614_a.png,a,,142,66,0.68,0.32,161,47,0.77,0.23,152,56,0.73,0.27,127,81,0.61,0.39,582,250,0.70,0.30
little_char_578_m.png,m,,207,79,0.72,0.28,206,80,0.72,0.28,208,78,0.73,0.27,198,88,0.69,0.31,819,325,0.70,0.28
little_char_280_a.png,a,,164,74,0.69,0.31,185,53,0.78,0.22,169,69,0.71,0.29,146,92,0.61,0.39,664,288,0.65,0.28
little_char_246_p.png,p,p,112,97,0.54,0.46,122,87,0.58,0.42,124,85,0.59,0.41,209,0,1.00,0.00,567,269,0.65,0.31
little_char_651_v.png,v,,199,73,0.73,0.27,215,57,0.79,0.21,218,54,0.80,0.20,214,58,0.79,0.21,846,242,0.78,0.22
little_char_1356_b.png,b,,861,49,0.95,0.05,909,1,1.00,0.00,711,199,0.78,0.22,904,6,0.99,0.01,3385,255,0.90,0.07
little_char_97_d.png,d,de,929,16,0.98,0.02,891,54,0.94,0.06,816,129,0.86,0.14,893,52,0.94,0.06,3529,251,0.92,0.07
little_char_1112_p.png,p,o,68,92,0.42,0.57,86,74,0.54,0.46,88,72,0.55,0.45,160,0,1.00,0.00,402,238,0.60,0.35
