Image,Letter,White_0_0,Black_0_0,White_0_1,Black_0_1,White_0_2,Black_0_2,White_0_3,Black_0_3,White_0_4,Black_0_4,White_1_0,Black_1_0,White_1_1,Black_1_1,White_1_2,Black_1_2,White_1_3,Black_1_3,White_1_4,Black_1_4,White_2_0,Black_2_0,White_2_1,Black_2_1,White_2_2,Black_2_2,White_2_3,Black_2_3,White_2_4,Black_2_4,White_3_0,Black_3_0,White_3_1,Black_3_1,White_3_2,Black_3_2,White_3_3,Black_3_3,White_3_4,Black_3_4,White_4_0,Black_4_0,White_4_1,Black_4_1,White_4_2,Black_4_2,White_4_3,Black_4_3,White_4_4,Black_4_4
little_char_21.png,,4,0,4,0,3,1,2,2,2,2,4,0,1,3,1,3,2,2,2,2,2,2,1,3,4,0,4,0,4,0,2,2,2,2,4,0,4,0,2,2,4,0,2,2,1,3,0,4,2,2
little_char_849.png,x,2,0,1,1,2,0,2,0,2,0,2,0,1,1,0,2,1,1,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,0,2,2,0
little_char_691.png,,6,0,6,0,3,3,6,0,6,0,6,0,3,3,0,6,3,3,2,4,3,3,1,5,2,4,2,4,2,4,2,4,3,3,2,4,4,2,2,4,3,3,6,0,5,1,6,0,6,0
little_char_875.png,,4,0,4,0,3,1,3,1,4,0,4,0,2,2,3,1,0,4,4,0,2,2,3,1,4,0,2,2,2,2,2,2,3,1,4,0,2,2,2,2,4,0,2,2,1,3,2,2,4,0
little_char_120.png,m,4,0,4,0,2,2,4,0,4,0,4,0,0,4,1,3,3,1,2,2,3,1,0,4,2,2,1,3,1,3,2,2,0,4,4,0,0,4,3,1,3,1,3,1,4,0,2,2,4,0
little_char_134.png,,4,2,6,0,6,0,6,0,6,0,3,3,6,0,3,3,6,0,4,2,3,3,6,0,0,6,5,1,2,4,5,1,0,6,2,4,1,5,2,4,6,0,6,0,6,0,5,1,5,1
little_char_652.png,,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,1,1,0,2,1,1,2,0,0,2,2,0,1,1,0,2,0,2,0,2
little_char_1413.png,,14,1,15,0,15,0,15,0,13,2,15,0,15,0,15,0,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,14,1,13,2,15,0,15,0,15,0,9,6,15,0,12,3,12,3
little_char_1375.png,,12,3,15,0,15,0,14,1,15,0,12,3,15,0,15,0,15,0,15,0,12,3,14,1,11,4,15,0,15,0,12,3,4,11,11,4,15,0,15,0,12,3,4,11,6,9,14,1,15,0
little_char_1188.png,,4,0,2,2,2,2,4,0,4,0,2,2,1,3,0,4,2,2,4,0,3,1,2,2,1,3,2,2,4,0,4,0,3,1,3,1,1,3,3,1,2,2,0,4,0,4,1,3,0,4
little_char_487.png,o,4,0,4,0,3,1,2,2,4,0,4,0,1,3,2,2,2,2,0,4,2,2,2,2,4,0,4,0,1,3,3,1,1,3,3,1,2,2,1,3,4,0,3,1,2,2,2,2,3,1
little_char_1822.png,,4,0,4,0,4,0,4,0,3,1,4,0,4,0,0,4,4,0,3,1,4,0,4,0,3,1,2,2,2,2,4,0,4,0,4,0,1,3,1,3,2,2,2,2,4,0,4,0,4,0
little_char_1639.png,,13,2,11,4,10,5,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,12,3,7,8,15,0,14,1,15,0,5,10,5,10,15,0,15,0
little_char_450.png,,15,0,15,0,15,0,15,0,15,0,15,0,8,7,14,1,15,0,15,0,15,0,4,11,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0
little_char_336.png,u,4,0,1,3,3,1,4,0,3,1,4,0,0,4,4,0,4,0,2,2,3,1,2,2,4,0,4,0,0,4,3,1,2,2,4,0,4,0,0,4,4,0,0,4,3,1,1,3,1,3
little_char_1177.png,,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,2,2,2,2,4,0,1,3,0,4,0,4,3,1,2,2,1,3,4,0,0,4,3,1
little_char_1611.png,a,6,9,15,0,14,1,15,0,15,0,12,3,15,0,9,6,15,0,15,0,11,4,14,1,9,6,12,3,15,0,12,3,12,3,2,13,11,4,15,0,13,2,14,1,9,6,15,0,15,0
little_char_478.png,i,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,10,5,12,3,15,0,15,0,15,0,7,8,11,4,15,0,15,0,15,0,13,2,14,1,15,0,15,0
little_char_1605.png,a,4,0,4,0,4,0,4,0,3,1,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,1,3,3,1,1,3,2,2,1,3,0,4,2,2,0,4,2,2,2,2,1,3
little_char_1163.png,,4,0,4,0,2,2,2,2,3,1,3,1,0,4,2,2,2,2,2,2,3,1,0,4,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0
little_char_295.png,,4,0,3,1,2,2,2,2,3,1,4,0,1,3,3,1,3,1,1,3,4,0,1,3,4,0,4,0,4,0,3,1,2,2,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0
little_char_256.png,,4,0,4,0,2,2,1,3,3,1,3,1,1,3,2,2,3,1,4,0,2,2,2,2,4,0,4,0,4,0,3,1,1,3,2,2,3,1,4,0,4,0,4,0,3,1,2,2,3,1
little_char_530.png,,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,3,1,2,2,4,0,2,2,3,1,2,2,1,3,1,3,2,2,2,2,2,2,0,4,3,1,2,2,2,2
little_char_524.png,s,2,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,2,0,1,1,0,2,2,0,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,1,1,0,2,0,2,1,1
little_char_242.png,e,15,0,15,0,15,0,15,0,12,3,15,0,10,5,11,4,15,0,12,3,15,0,7,8,10,5,15,0,12,3,15,0,9,6,15,0,15,0,13,2,15,0,5,10,11,4,15,0,12,3
little_char_1003.png,,12,3,14,1,13,2,10,5,10,5,12,3,15,0,15,0,15,0,15,0,12,3,15,0,11,4,10,5,15,0,12,3,13,2,9,6,14,1,15,0,12,3,12,3,12,3,15,0,15,0
little_char_1765.png,,9,6,11,4,10,5,10,5,10,5,14,1,15,0,15,0,15,0,15,0,12,3,12,3,6,9,15,0,15,0,15,0,9,6,9,6,15,0,15,0,15,0,10,5,12,3,15,0,15,0
little_char_1771.png,p,6,0,6,0,3,3,3,3,3,3,6,0,3,3,1,5,3,3,1,5,6,0,0,6,4,2,5,1,6,0,5,1,1,5,6,0,6,0,6,0,6,0,3,3,6,0,6,0,6,0
little_char_1017.png,y,3,1,3,1,4,0,4,0,4,0,2,2,1,3,4,0,4,0,3,1,2,2,2,2,4,0,3,1,0,4,2,2,2,2,4,0,0,4,1,3,3,1,0,4,1,3,1,3,4,0
little_char_1598.png,,14,1,15,0,15,0,10,5,10,5,15,0,13,2,13,2,15,0,15,0,15,0,1,14,8,7,15,0,15,0,13,2,7,8,15,0,15,0,15,0,15,0,12,3,10,5,15,0,15,0
little_char_929.png,c,4,0,4,0,4,0,3,1,3,1,4,0,4,0,1,3,1,3,2,2,4,0,0,4,3,1,4,0,4,0,2,2,2,2,4,0,4,0,3,1,3,1,1,3,0,4,0,4,1,3
little_char_915.png,l,1,2,3,0,3,0,3,0,3,0,1,2,3,0,1,2,3,0,2,1,1,2,3,0,1,2,3,0,1,2,1,2,3,0,1,2,3,0,1,2,1,2,3,0,1,2,2,1,2,1
little_char_901.png,,3,0,3,0,2,1,1,2,1,2,3,0,1,2,1,2,1,2,2,1,3,0,3,0,3,0,3,0,1,2,3,0,3,0,2,1,1,2,0,3,3,0,3,0,1,2,1,2,3,0
little_char_732.png,a,4,0,2,2,2,2,4,0,4,0,2,2,1,3,0,4,4,0,4,0,3,1,2,2,1,3,2,2,2,2,4,0,1,3,3,1,4,0,4,0,4,0,1,3,4,0,4,0,4,0
little_char_1229.png,c,4,0,3,1,2,2,2,2,4,0,3,1,0,4,0,4,0,4,3,1,2,2,2,2,4,0,4,0,4,0,2,2,0,4,2,2,2,2,1,3,4,0,4,0,2,2,2,2,4,0
little_char_726.png,o,4,0,4,0,3,1,3,1,4,0,4,0,0,4,1,3,1,3,1,3,3,1,1,3,3,1,4,0,2,2,4,0,1,3,2,2,2,2,1,3,4,0,4,0,3,1,2,2,3,1
little_char_1567.png,h,6,0,4,2,6,0,6,0,6,0,3,3,3,3,5,1,4,2,6,0,3,3,1,5,2,4,3,3,1,5,2,4,3,3,6,0,4,2,1,5,6,0,6,0,6,0,4,2,4,2
little_char_1201.png,,6,0,6,0,4,2,2,4,3,3,6,0,6,0,5,1,5,1,3,3,6,0,6,0,6,0,3,3,3,3,6,0,2,4,0,6,2,4,2,4,5,1,1,5,1,5,2,4,2,4
little_char_1215.png,e,13,2,9,6,8,7,10,5,10,5,15,0,9,6,8,7,15,0,15,0,15,0,9,6,11,4,15,0,13,2,15,0,4,11,10,5,15,0,14,1,15,0,9,6,13,2,15,0,12,3
little_char_1214.png,,12,3,15,0,15,0,15,0,15,0,12,3,15,0,14,1,15,0,15,0,12,3,15,0,11,4,12,3,15,0,12,3,9,6,3,12,14,1,15,0,12,3,7,8,7,8,10,5,15,0
little_char_1566.png,a,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,2,2,4,0,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,3,1,3,2,2,1,3,2,2,2,2,0,4
little_char_1200.png,,4,0,4,0,2,2,2,2,4,0,4,0,0,4,2,2,1,3,4,0,3,1,1,3,4,0,2,2,3,1,2,2,2,2,4,0,2,2,2,2,4,0,3,1,4,0,4,0,3,1
little_char_727.png,,4,0,4,0,2,2,2,2,3,1,4,0,3,1,0,4,2,2,4,0,4,0,4,0,2,2,2,2,4,0,3,1,4,0,4,0,0,4,4,0,2,2,2,2,1,3,1,3,4,0
little_char_733.png,x,2,0,2,0,1,1,1,1,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0,2,0,1,1,0,2,2,0,2,0,1,1,0,2,0,2,2,0,1,1,0,2,0,2,2,0
little_char_900.png,l,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0
little_char_914.png,,4,0,4,0,3,1,3,1,3,1,4,0,4,0,4,0,1,3,4,0,4,0,4,0,4,0,1,3,1,3,4,0,4,0,4,0,4,0,2,2,3,1,1,3,2,2,3,1,4,0
little_char_1599.png,e,13,2,15,0,14,1,15,0,15,0,12,3,9,6,7,8,15,0,15,0,13,2,7,8,7,8,15,0,15,0,14,1,6,9,9,6,15,0,15,0,15,0,9,6,14,1,15,0,15,0
little_char_1016.png,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
little_char_1002.png,i,15,0,15,0,15,0,15,0,15,0,15,0,15,0,4,11,15,0,15,0,15,0,15,0,2,13,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,9,6,15,0,15,0
little_char_1764.png,m,10,5,10,5,10,5,11,4,12,3,15,0,15,0,15,0,15,0,15,0,9,6,9,6,5,10,15,0,15,0,7,8,4,11,9,6,15,0,15,0,10,5,11,4,12,3,13,2,15,0
little_char_525.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,12,3,9,6,13,2,15,0,15,0,9,6,5,10,15,0,15,0
little_char_243.png,,15,0,15,0,15,0,15,0,15,0,15,0,9,6,6,9,15,0,15,0,15,0,10,5,3,12,14,1,15,0,15,0,15,0,12,3,12,3,15,0,15,0,13,2,8,7,12,3,15,0
little_char_257.png,k,5,1,4,2,6,0,6,0,6,0,4,2,3,3,6,0,4,2,6,0,5,1,2,4,2,4,3,3,6,0,6,0,1,5,2,4,6,0,6,0,6,0,3,3,3,3,2,4,2,4
little_char_1758.png,,10,5,7,8,8,7,10,5,7,8,13,2,15,0,8,7,14,1,15,0,15,0,15,0,10,5,15,0,15,0,13,2,15,0,8,7,15,0,15,0,15,0,15,0,6,9,15,0,15,0
little_char_531.png,a,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,7,8,13,2,15,0,15,0,11,4,8,7,12,3,15,0,15,0,9,6,12,3,12,3,15,0,15,0
little_char_280.png,y,10,5,12,3,11,4,11,4,10,5,12,3,15,0,7,8,15,0,15,0,12,3,13,2,2,13,12,3,15,0,12,3,15,0,9,6,15,0,15,0,15,0,15,0,13,2,11,4,15,0
little_char_294.png,d,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,2,0,2,0,1,1,0,2,1,1,1,1
little_char_1162.png,,3,0,3,0,3,0,3,0,3,0,3,0,0,3,2,1,2,1,2,1,2,1,0,3,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,3,0,0,3,2,1,1,2
little_char_1176.png,,13,2,10,5,10,5,10,5,8,7,15,0,14,1,14,1,15,0,12,3,15,0,12,3,14,1,15,0,12,3,14,1,7,8,15,0,15,0,12,3,9,6,7,8,12,3,15,0,12,3
little_char_1638.png,,12,3,15,0,15,0,14,1,13,2,12,3,15,0,15,0,15,0,15,0,13,2,15,0,12,3,11,4,15,0,12,3,15,0,6,9,15,0,15,0,13,2,15,0,11,4,6,9,15,0
little_char_337.png,,4,0,3,1,4,0,4,0,3,1,3,1,2,2,4,0,2,2,2,2,2,2,2,2,3,1,0,4,4,0,4,0,1,3,1,3,3,1,4,0,4,0,0,4,2,2,4,0,4,0
little_char_445.png,h,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,9,6,4,11,14,1,15,0,15,0,12,3,10,5,15,0,15,0
little_char_492.png,e,4,0,4,0,2,2,2,2,4,0,2,2,0,4,0,4,0,4,1,3,2,2,1,3,2,2,2,2,3,1,3,1,0,4,3,1,4,0,4,0,4,0,4,0,2,2,1,3,2,2
little_char_1189.png,e,3,1,4,0,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,3,1,2,2,4,0,2,2,0,4,0,4,1,3,4,0,2,2,0,4,2,2,4,0,4,0
little_char_486.png,,8,7,10,5,10,5,10,5,10,5,12,3,15,0,15,0,15,0,15,0,12,3,12,3,15,0,15,0,15,0,14,1,11,4,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0
little_char_109.png,,3,1,3,1,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,2,2,2,2,4,0,4,0,4,0,2,2,2,2,3,1,3,1,4,0,2,2,0,4,2,2,1,3,2,2
little_char_1360.png,o,4,0,3,1,2,2,2,2,4,0,3,1,1,3,4,0,3,1,0,4,3,1,1,3,4,0,4,0,2,2,4,0,2,2,0,4,2,2,1,3,4,0,4,0,4,0,2,2,3,1
little_char_1412.png,a,15,0,15,0,14,1,13,2,15,0,15,0,15,0,15,0,15,0,15,0,15,0,7,8,15,0,15,0,15,0,12,3,1,14,13,2,15,0,15,0,15,0,11,4,8,7,15,0,15,0
little_char_135.png,d,15,0,15,0,15,0,15,0,15,0,15,0,15,0,11,4,15,0,15,0,15,0,15,0,11,4,15,0,15,0,13,2,4,11,10,5,15,0,15,0,15,0,6,9,9,6,15,0,15,0
little_char_653.png,m,6,0,6,0,4,2,6,0,6,0,6,0,1,5,1,5,5,1,1,5,4,2,3,3,4,2,2,4,3,3,2,4,5,1,2,4,4,2,2,4,4,2,6,0,4,2,6,0,3,3
little_char_647.png,i,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
little_char_121.png,p,2,0,2,0,2,0,1,1,1,1,2,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,0,2,2,0
little_char_848.png,s,4,0,3,1,2,2,2,2,2,2,4,0,1,3,1,3,2,2,4,0,4,0,3,1,0,4,4,0,4,0,3,1,4,0,2,2,2,2,4,0,3,1,2,2,2,2,3,1,4,0
little_char_684.png,h,4,0,3,1,4,0,4,0,4,0,4,0,2,2,4,0,4,0,4,0,4,0,1,3,3,1,1,3,1,3,4,0,1,3,1,3,3,1,2,2,3,1,0,4,3,1,4,0,1,3
little_char_692.png,,4,0,3,1,2,2,4,0,4,0,3,1,1,3,2,2,1,3,4,0,2,2,4,0,4,0,2,2,2,2,2,2,1,3,4,0,4,0,0,4,4,0,1,3,0,4,0,4,1,3
little_char_22.png,,4,0,3,1,1,3,2,2,3,1,4,0,0,4,0,4,0,4,3,1,3,1,1,3,2,2,3,1,4,0,3,1,1,3,3,1,2,2,2,2,4,0,2,2,2,2,2,2,2,2
little_char_36.png,y,4,0,3,1,4,0,3,1,4,0,3,1,2,2,4,0,0,4,3,1,4,0,0,4,2,2,1,3,4,0,4,0,1,3,1,3,3,1,4,0,4,0,2,2,1,3,4,0,4,0
little_char_686.png,,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,14,1,11,4,9,6,15,0,15,0,14,1,10,5,9,6,15,0,15,0,15,0,6,9,10,5,15,0
little_char_651.png,,2,0,2,0,2,0,1,1,2,0,2,0,1,1,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0
little_char_1438.png,y,15,0,15,0,15,0,15,0,13,2,15,0,11,4,15,0,15,0,12,3,15,0,10,5,15,0,15,0,12,3,15,0,9,6,12,3,15,0,12,3,15,0,7,8,5,10,15,0,12,3
little_char_1404.png,,4,0,4,0,4,0,4,0,4,0,2,2,1,3,4,0,4,0,4,0,4,0,0,4,4,0,4,0,1,3,4,0,1,3,2,2,0,4,3,1,4,0,3,1,0,4,3,1,4,0
little_char_1362.png,,4,0,4,0,2,2,2,2,2,2,4,0,1,3,1,3,2,2,2,2,4,0,1,3,4,0,4,0,4,0,4,0,1,3,4,0,4,0,4,0,2,2,0,4,4,0,4,0,4,0
little_char_679.png,m,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,9,6,6,9,11,4,15,0,13,2,5,10,4,11,9,6,15,0,13,2,11,4,11,4,13,2,15,0
little_char_1410.png,,12,3,15,0,15,0,14,1,13,2,12,3,15,0,15,0,15,0,15,0,12,3,15,0,9,6,15,0,15,0,12,3,11,4,5,10,15,0,15,0,13,2,6,9,5,10,15,0,15,0
little_char_1821.png,i,4,0,4,0,4,0,4,0,3,1,4,0,3,1,4,0,2,2,1,3,2,2,2,2,3,1,1,3,4,0,3,1,0,4,1,3,4,0,4,0,4,0,2,2,0,4,2,2,4,0
little_char_1809.png,,6,0,6,0,6,0,6,0,2,4,6,0,6,0,6,0,1,5,3,3,5,1,4,2,6,0,2,4,3,3,2,4,1,5,4,2,3,3,3,3,6,0,5,1,2,4,2,4,5,1
little_char_453.png,y,3,0,1,2,2,1,1,2,2,1,3,0,0,3,0,3,2,1,2,1,3,0,3,0,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,1,3,0,3,0,3,0,3,0,0,3
little_char_447.png,e,6,0,6,0,3,3,3,3,6,0,6,0,1,5,5,1,2,4,4,2,4,2,3,3,4,2,4,2,6,0,5,1,1,5,4,2,5,1,6,0,6,0,1,5,5,1,6,0,6,0
little_char_1148.png,,4,0,4,0,2,2,2,2,4,0,4,0,0,4,2,2,1,3,3,1,2,2,1,3,4,0,4,0,4,0,4,0,1,3,0,4,1,3,2,2,4,0,4,0,4,0,3,1,2,2
little_char_309.png,s,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,0,2,1,1,1,1,2,0,2,0,1,1,0,2,2,0,2,0,2,0,2,0,1,1,1,1
little_char_1160.png,,15,0,15,0,15,0,15,0,14,1,15,0,15,0,15,0,13,2,15,0,15,0,15,0,8,7,6,9,15,0,15,0,15,0,7,8,12,3,15,0,15,0,14,1,3,12,10,5,15,0
little_char_1606.png,,4,0,4,0,3,1,2,2,4,0,4,0,3,1,0,4,2,2,0,4,4,0,0,4,4,0,4,0,2,2,2,2,0,4,1,3,1,3,1,3,3,1,1,3,4,0,2,2,3,1
little_char_1174.png,i,12,3,14,1,15,0,15,0,15,0,12,3,12,3,6,9,15,0,15,0,15,0,9,6,8,7,15,0,15,0,14,1,7,8,15,0,15,0,15,0,15,0,5,10,9,6,15,0,15,0
little_char_282.png,,15,0,13,2,10,5,10,5,10,5,15,0,15,0,15,0,15,0,15,0,15,0,11,4,14,1,15,0,15,0,15,0,5,10,5,10,12,3,15,0,13,2,12,3,6,9,11,4,15,0
little_char_1799.png,,15,5,14,6,10,10,10,10,11,9,20,0,20,0,13,7,19,1,20,0,20,0,20,0,11,9,20,0,20,0,20,0,20,0,11,9,19,1,20,0,15,5,15,5,19,1,20,0,20,0
little_char_296.png,t,6,0,6,0,2,4,6,0,6,0,5,1,3,3,2,4,6,0,6,0,6,0,3,3,2,4,4,2,4,2,6,0,3,3,3,3,6,0,6,0,6,0,4,2,5,1,6,0,6,0
little_char_1028.png,,12,3,15,0,14,1,15,0,15,0,12,3,12,3,4,11,15,0,15,0,12,3,9,6,13,2,15,0,15,0,12,3,5,10,12,3,15,0,15,0,12,3,9,6,10,5,15,0,15,0
little_char_241.png,,15,0,15,0,15,0,15,0,14,1,15,0,7,8,12,3,15,0,13,2,13,2,7,8,11,4,15,0,12,3,14,1,7,8,15,0,15,0,12,3,15,0,12,3,10,5,15,0,12,3
little_char_527.png,a,4,0,4,0,2,2,2,2,3,1,4,0,1,3,2,2,2,2,0,4,2,2,2,2,4,0,4,0,1,3,3,1,0,4,2,2,2,2,0,4,4,0,3,1,2,2,2,2,3,1
little_char_533.png,c,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,0,2,0,2,0,2,1,1,1,1,0,2,0,2,0,2,2,0,0,2,0,2,2,0,2,0,2,0
little_char_255.png,,15,0,15,0,15,0,14,1,14,1,15,0,12,3,15,0,15,0,15,0,14,1,5,10,13,2,15,0,15,0,15,0,7,8,12,3,15,0,15,0,15,0,10,5,14,1,15,0,15,0
little_char_1014.png,,14,6,15,5,15,5,15,5,15,5,16,4,20,0,16,4,13,7,20,0,16,4,20,0,13,7,7,13,20,0,16,4,20,0,16,4,12,8,20,0,12,8,15,5,9,11,12,8,17,3
little_char_1772.png,,6,0,6,0,4,2,5,1,2,4,5,1,0,6,4,2,2,4,2,4,6,0,3,3,2,4,0,6,5,1,6,0,6,0,2,4,3,3,6,0,6,0,6,0,3,3,6,0,6,0
little_char_1000.png,,4,0,4,0,4,0,2,2,4,0,4,0,3,1,0,4,0,4,0,4,3,1,1,3,2,2,1,3,2,2,3,1,0,4,2,2,4,0,4,0,4,0,3,1,2,2,0,4,0,4
little_char_269.png,,3,0,3,0,3,0,3,0,3,0,3,0,1,2,3,0,1,2,3,0,3,0,0,3,2,1,0,3,2,1,2,1,1,2,0,3,1,2,2,1,1,2,3,0,0,3,3,0,2,1
little_char_902.png,,3,1,2,2,4,0,4,0,4,0,3,1,0,4,4,0,4,0,2,2,4,0,0,4,2,2,0,4,1,3,4,0,1,3,1,3,3,1,4,0,4,0,3,1,0,4,2,2,4,0
little_char_725.png,,4,0,4,0,4,0,2,2,4,0,4,0,0,4,0,4,1,3,2,2,4,0,0,4,4,0,2,2,2,2,2,2,2,2,4,0,2,2,3,1,4,0,4,0,4,0,3,1,4,0
little_char_1558.png,,15,0,15,0,13,2,15,0,12,3,15,0,10,5,4,11,14,1,12,3,15,0,9,6,10,5,14,1,12,3,15,0,5,10,11,4,15,0,12,3,15,0,8,7,15,0,15,0,12,3
little_char_731.png,v,3,1,4,0,4,0,4,0,2,2,2,2,2,2,4,0,3,1,1,3,4,0,0,4,3,1,0,4,3,1,4,0,1,3,0,4,3,1,4,0,4,0,3,1,0,4,4,0,4,0
little_char_1570.png,m,16,4,19,1,20,0,20,0,19,1,16,4,15,5,19,1,18,2,20,0,20,0,11,9,7,13,12,8,20,0,20,0,14,6,15,5,15,5,20,0,15,5,15,5,15,5,16,4,15,5
little_char_1216.png,,14,1,15,0,15,0,15,0,14,1,15,0,14,1,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0,12,3,6,9,7,8,15,0,15,0,12,3,12,3,8,7,15,0,15,0
little_char_1202.png,s,4,0,3,1,2,2,2,2,4,0,4,0,2,2,1,3,2,2,3,1,4,0,3,1,0,4,3,1,4,0,4,0,4,0,4,0,1,3,3,1,2,2,0,4,2,2,1,3,2,2
little_char_1564.png,g,4,0,4,0,2,2,3,1,4,0,4,0,1,3,1,3,0,4,4,0,2,2,1,3,3,1,0,4,2,2,3,1,2,2,2,2,1,3,2,2,4,0,4,0,4,0,2,2,2,2
little_char_1203.png,y,5,1,6,0,5,1,6,0,6,0,4,2,4,2,2,4,5,1,6,0,2,4,5,1,4,2,3,3,6,0,5,1,1,5,1,5,1,5,2,4,6,0,5,1,4,2,5,1,3,3
little_char_1565.png,,13,7,9,11,12,8,12,8,4,16,18,2,19,1,14,6,17,3,14,6,17,3,14,6,9,11,13,7,11,9,16,4,7,13,10,10,19,1,11,9,15,5,9,11,12,8,17,3,14,6
little_char_1571.png,,19,1,20,0,20,0,20,0,20,0,20,0,16,4,20,0,20,0,20,0,20,0,8,12,16,4,20,0,20,0,20,0,12,8,16,4,20,0,20,0,17,3,17,3,16,4,16,4,15,5
little_char_1217.png,,10,5,10,5,10,5,10,5,10,5,15,0,13,2,11,4,15,0,15,0,15,0,11,4,14,1,15,0,15,0,15,0,9,6,15,0,15,0,15,0,15,0,9,6,15,0,15,0,15,0
little_char_1559.png,g,15,0,15,0,11,4,11,4,10,5,15,0,7,8,10,5,15,0,15,0,15,0,4,11,6,9,15,0,12,3,15,0,15,0,9,6,15,0,14,1,15,0,7,8,9,6,15,0,14,1
little_char_724.png,,6,0,6,0,5,1,6,0,6,0,5,1,2,4,1,5,4,2,0,6,2,4,5,1,2,4,2,4,2,4,2,4,6,0,4,2,5,1,2,4,5,1,6,0,6,0,6,0,6,0
little_char_903.png,p,6,0,6,0,3,3,3,3,5,1,6,0,4,2,3,3,2,4,4,2,3,3,1,5,4,2,5,1,6,0,3,3,4,2,6,0,6,0,6,0,2,4,6,0,6,0,6,0,6,0
little_char_268.png,z,6,0,4,2,2,4,5,1,6,0,6,0,4,2,3,3,3,3,6,0,6,0,5,1,1,5,4,2,4,2,6,0,2,4,4,2,4,2,4,2,4,2,2,4,2,4,2,4,4,2
little_char_1001.png,h,4,0,2,2,4,0,4,0,4,0,4,0,0,4,4,0,4,0,4,0,4,0,0,4,2,2,2,2,3,1,4,0,0,4,2,2,2,2,1,3,3,1,1,3,4,0,4,0,0,4
little_char_254.png,h,2,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,2,0,0,2,2,0,1,1,0,2,2,0,0,2,0,2,1,1,2,0
little_char_240.png,d,14,1,14,1,14,1,12,3,11,4,15,0,15,0,9,6,15,0,15,0,15,0,15,0,10,5,15,0,15,0,15,0,8,7,9,6,15,0,15,0,13,2,7,8,8,7,15,0,15,0
